都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,995|756,329|2,493|29|37,393|1,342
青森|2,453|48,826|30|0|2,392|31
岩手|1,633|81,973|74|1|1,513|46
宮城|9,066|153,386|80|6|8,898|86
秋田|769|14,175|11|1|738|20
山形|2,020|63,506|38|3|1,935|47
福島|4,775|268,851|112|6|4,502|161
茨城|10,271|33,068|263|7|9,847|161
栃木|6,791|279,463|180|12|6,530|81
群馬|8,003|186,476|80|10|7,774|149
埼玉|45,531|938,446|898|24|43,807|826
千葉|39,173|658,741|967|16|37,465|701
東京|169,085|2,432,712|3,429|45|163,459|2,197
神奈川|65,464|997,435|1,617|49|62,911|936
新潟|3,384|170,923|92|6|3,245|47
富山|2,009|70,118|72|2|1,900|37
石川|3,912|117,813|70|2|3,725|114
福井|1,118|62,730|61|0|1,023|34
山梨|1,881|50,098|202|1|1,659|20
長野|4,971|194,537|77|2|4,878|91
岐阜|9,366|261,734|215|9|8,968|183
静岡|9,024|385,907|339|4|8,538|147
愛知|50,361|790,726|1,741|50|47,691|929
三重|5,186|137,890|115|5|5,099|109
滋賀|5,495|145,038|189|5|5,218|88
京都|16,465|275,493|254|15|15,960|235
大阪|102,440|2,040,320|1,928|217|97,091|2,592
兵庫|40,699|492,703|430|32|38,998|1,273
奈良|8,159|162,259|138|10|7,896|125
和歌山|2,660|41,376|10|4|2,544|48
鳥取|466|80,814|3|0|454|2
島根|551|29,236|8|1|542|1
岡山|7,579|158,467|139|4|7,302|124
広島|11,375|534,171|279|19|10,853|166
山口|3,108|116,931|114|1|2,922|72
徳島|1,650|63,004|17|0|1,570|63
香川|2,083|83,386|38|2|2,020|30
愛媛|2,749|93,797|19|4|2,655|75
高知|1,725|10,894|87|7|1,615|23
福岡|35,221|806,082|902|33|33,773|512
佐賀|2,546|54,816|14|0|2,543|24
長崎|3,112|120,645|94|0|2,949|69
熊本|6,432|81,106|103|9|6,218|111
大分|3,481|162,063|50|1|3,370|61
宮崎|3,067|43,842|24|0|3,003|27
鹿児島|3,635|109,381|118|2|3,514|35
沖縄|20,125|242,759|1,564|65|18,400|167
（その他）|149|-|0|-|149|-
合計|782,213|15,104,446|19,778|721|747,449|14,418
