都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|47,075|888,234|2,784|15|42,721|1,428
青森|2,883|58,537|209|0|2,642|32
岩手|2,179|96,678|200|0|1,932|47
宮城|10,618|177,962|750|6|9,732|91
秋田|1,096|17,804|88|2|987|21
山形|2,378|73,466|256|3|2,075|47
福島|6,562|325,869|872|10|5,528|162
茨城|14,561|35,004|1,938|23|12,451|172
栃木|9,409|360,815|1,371|17|7,949|89
群馬|9,892|221,885|1,142|10|8,595|155
埼玉|67,283|1,136,927|15,528|91|50,900|855
千葉|57,365|820,617|8,104|57|48,524|737
東京|252,169|2,910,857|36,075|157|213,780|2,314
神奈川|98,920|1,224,026|13,831|151|84,080|1,009
新潟|4,600|204,633|645|7|3,901|54
富山|2,614|84,658|372|6|2,204|38
石川|5,803|141,572|833|11|4,846|119
福井|1,881|84,442|287|1|1,558|36
山梨|2,666|76,621|357|0|2,293|21
長野|5,730|233,083|436|0|5,266|94
岐阜|10,201|303,199|431|4|9,581|189
静岡|12,325|468,440|1,810|6|10,358|157
愛知|56,593|938,412|3,201|13|52,379|1,013
三重|6,345|164,729|703|10|5,684|114
滋賀|6,749|177,396|769|4|5,886|94
京都|20,522|323,640|2,236|55|17,766|249
大阪|123,453|2,581,432|10,890|378|108,730|2,733
兵庫|47,216|576,207|3,240|29|42,656|1,320
奈良|9,776|191,995|790|10|8,853|133
和歌山|3,253|47,280|261|19|2,868|50
鳥取|1,005|104,485|308|1|662|3
島根|810|37,500|94|1|714|2
岡山|9,023|189,599|599|3|7,812|127
広島|12,914|594,849|626|7|11,961|180
山口|3,464|133,190|189|1|3,195|80
徳島|1,863|75,000|89|1|1,711|63
香川|2,600|97,835|339|1|2,231|32
愛媛|3,198|109,580|300|4|2,821|77
高知|2,185|66,982|100|8|2,056|29
福岡|45,048|961,988|5,939|14|37,948|538
佐賀|3,006|68,104|246|0|2,722|25
長崎|3,805|140,860|391|0|3,345|69
熊本|7,893|90,167|921|7|6,851|121
大分|3,971|193,143|319|0|3,588|64
宮崎|3,398|46,942|267|1|3,150|27
鹿児島|4,487|123,630|483|0|3,938|40
沖縄|29,073|297,423|4,649|86|24,113|240
（その他）|149|-|0|-|149|-
合計|1,040,009|18,277,697|126,268|1,230|895,692|15,290
