都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,244|772,249|1,318|29|38,599|1,385
青森|2,477|49,888|34|0|2,412|31
岩手|1,667|83,925|50|1|1,571|46
宮城|9,108|155,771|59|5|8,957|89
秋田|835|14,558|70|1|745|20
山形|2,020|64,565|13|2|1,960|47
福島|4,851|276,508|118|4|4,572|161
茨城|10,477|33,152|265|6|10,049|163
栃木|6,959|284,049|227|11|6,651|81
群馬|8,026|190,917|57|7|7,817|152
埼玉|46,185|956,801|1,026|14|44,329|830
千葉|39,934|671,879|1,047|17|38,183|704
東京|172,427|2,488,038|4,135|37|166,069|2,223
神奈川|66,810|1,022,092|1,697|41|64,169|944
新潟|3,397|168,441|51|2|3,299|47
富山|2,037|72,570|58|1|1,941|38
石川|3,928|121,358|43|0|3,768|115
福井|1,251|66,813|163|0|1,054|34
山梨|2,059|54,750|222|0|1,816|21
長野|5,027|199,773|77|2|4,934|91
岐阜|9,431|267,471|143|4|9,102|186
静岡|9,237|396,428|346|4|8,741|150
愛知|50,861|814,830|1,096|30|48,810|955
三重|5,246|142,045|102|4|5,172|110
滋賀|5,541|149,744|106|6|5,345|90
京都|16,553|280,856|164|13|16,134|241
大阪|103,134|2,122,788|1,413|170|98,265|2,647
兵庫|40,850|503,007|265|24|39,303|1,282
奈良|8,281|166,297|181|6|7,971|129
和歌山|2,673|41,647|17|2|2,549|49
鳥取|466|82,415|2|0|455|2
島根|552|29,812|3|1|548|1
岡山|7,588|162,012|72|8|7,385|126
広島|11,475|546,309|174|13|11,092|174
山口|3,132|119,622|61|1|2,994|77
徳島|1,655|64,295|10|0|1,582|63
香川|2,093|85,130|27|1|2,041|30
愛媛|2,752|95,444|10|3|2,667|75
高知|1,797|11,202|94|6|1,679|24
福岡|35,439|823,415|509|15|34,386|519
佐賀|2,554|56,306|16|0|2,550|24
長崎|3,163|123,242|83|0|3,011|69
熊本|6,464|81,830|85|7|6,266|113
大分|3,491|166,572|34|1|3,395|62
宮崎|3,076|44,111|20|0|3,019|27
鹿児島|3,662|110,479|47|1|3,606|38
沖縄|20,607|248,208|1,207|64|19,227|179
（その他）|149|-|0|-|149|-
合計|792,641|15,483,614|17,017|564|760,339|14,664
