都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,546|736,220|3,716|34|35,764|1,301
青森|2,448|47,979|62|2|2,356|30
岩手|1,599|80,286|122|0|1,431|46
宮城|9,036|151,225|125|8|8,822|84
秋田|763|14,174|14|1|729|20
山形|2,011|63,020|58|3|1,907|46
福島|4,721|263,218|119|4|4,444|158
茨城|10,147|33,005|297|11|9,693|157
栃木|6,688|274,448|237|11|6,371|80
群馬|7,983|183,140|125|8|7,709|149
埼玉|45,081|920,896|986|31|43,277|818
千葉|38,495|644,228|914|20|36,887|694
東京|166,578|2,391,688|3,348|46|161,071|2,159
神奈川|64,335|979,806|1,677|49|61,734|924
新潟|3,364|156,296|139|2|3,179|46
富山|1,964|68,752|67|5|1,860|37
石川|3,880|112,711|110|3|3,655|112
福井|1,065|61,477|19|0|1,012|34
山梨|1,841|47,764|249|2|1,572|20
長野|4,936|191,529|109|2|4,810|89
岐阜|9,278|255,015|323|15|8,775|180
静岡|8,866|377,011|376|4|8,346|144
愛知|49,817|772,821|2,618|74|46,309|890
三重|5,149|134,562|197|8|4,979|109
滋賀|5,416|140,228|252|6|5,079|85
京都|16,357|269,395|423|22|15,696|229
大阪|101,831|1,977,471|5,313|202|93,118|2,540
兵庫|40,513|483,247|669|58|38,588|1,259
奈良|8,081|159,607|160|11|7,799|122
和歌山|2,652|41,074|24|5|2,524|48
鳥取|466|79,336|7|0|450|2
島根|550|28,600|17|2|533|0
岡山|7,551|153,838|269|7|7,125|120
広島|11,239|523,290|375|17|10,621|156
山口|3,069|113,166|162|2|2,836|71
徳島|1,646|61,533|22|0|1,561|63
香川|2,067|81,570|57|3|1,987|28
愛媛|2,736|91,497|19|4|2,642|75
高知|1,667|10,616|109|10|1,536|22
福岡|34,996|790,040|1,658|46|32,825|491
佐賀|2,539|53,227|32|1|2,520|23
長崎|3,068|118,076|124|0|2,876|68
熊本|6,404|80,374|152|8|6,142|110
大分|3,468|157,458|82|2|3,327|59
宮崎|3,056|43,724|40|2|2,983|27
鹿児島|3,594|107,819|185|2|3,399|33
沖縄|19,562|236,748|2,070|74|17,335|163
（その他）|149|-|0|-|149|-
合計|773,268|14,763,205|28,228|827|730,343|14,121
