都道府県名|陽性者数|PCR検査等実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|389,593|2,423,772|6,563|1|380,820|2,102
青森|66,249|273,762|3,057|0|63,075|117
岩手|39,862|307,703|1,678|0|38,087|97
宮城|97,599|642,681|3,043|1|94,170|202
秋田|32,930|64,277|824|1|32,034|72
山形|31,751|203,870|1,178|0|30,475|98
福島|68,619|891,481|1,806|1|66,586|227
茨城|169,199|1,380,150|2,948|1|165,799|452
栃木|96,528|785,902|2,265|0|93,984|279
群馬|101,516|690,864|2,902|1|98,291|323
埼玉|589,939|3,024,263|19,077|4|569,195|1,667
千葉|481,915|2,240,725|6,982|2|460,494|1,805
東京|1,668,931|7,406,949|65,259|9|1,599,085|4,587
神奈川|811,609|3,152,340|26,689|15|782,677|2,243
新潟|78,249|703,793|2,173|0|75,985|91
富山|42,013|267,570|1,886|0|40,031|96
石川|62,771|522,636|2,254|1|60,295|199
福井|41,215|349,529|1,721|0|39,448|46
山梨|35,925|377,768|1,257|0|34,606|68
長野|80,424|787,025|2,088|0|77,944|205
岐阜|114,050|964,335|4,192|1|109,078|350
静岡|186,608|1,349,236|6,528|0|179,776|423
愛知|590,861|2,969,942|20,458|3|568,298|2,105
三重|92,068|573,678|4,045|1|89,818|317
滋賀|99,209|695,698|3,527|1|95,460|222
京都|220,772|888,855|7,445|9|211,955|756
大阪|1,053,733|7,640,871|38,764|5|1,009,748|5,221
兵庫|460,032|1,688,776|12,995|5|444,784|2,255
奈良|100,061|553,942|3,860|2|95,809|392
和歌山|47,885|188,022|2,251|0|45,299|118
鳥取|18,482|438,921|1,884|0|16,362|20
島根|25,801|245,209|5,774|1|20,007|20
岡山|107,811|631,386|1,492|0|103,894|252
広島|174,218|2,025,288|4,725|0|168,998|495
山口|51,871|619,372|2,276|0|49,414|181
徳島|25,693|234,529|989|0|24,627|86
香川|52,722|298,416|1,593|0|50,998|131
愛媛|49,422|402,606|4,101|2|45,178|143
高知|32,431|330,875|1,503|1|30,812|116
福岡|472,186|2,908,233|17,118|0|445,878|1,284
佐賀|62,941|305,967|4,341|0|55,076|111
長崎|70,767|457,505|4,218|0|66,431|128
熊本|124,655|318,904|10,751|1|113,592|312
大分|63,077|641,999|4,072|0|58,838|167
宮崎|63,329|196,787|3,977|1|59,116|149
鹿児島|101,050|459,026|5,974|0|94,191|214
沖縄|273,893|955,899|16,915|13|256,438|493
その他（その他）|149|0|0|0|149|0
合計|9,722,614|55,481,337|351,418|83|9,313,105|31,437
