都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,828|802,986|575|11|39,814|1,412
青森|2,539|52,521|38|0|2,470|31
岩手|1,788|89,077|96|1|1,645|47
宮城|9,319|161,279|162|3|9,048|91
秋田|939|16,159|44|2|875|20
山形|2,061|67,445|41|1|1,973|47
福島|5,090|290,672|182|4|4,747|161
茨城|10,837|33,871|254|5|10,417|166
栃木|7,242|312,726|183|10|6,977|82
群馬|8,088|199,003|47|3|7,887|154
埼玉|47,928|999,757|1,469|23|45,622|837
千葉|42,044|718,903|1,417|16|39,910|717
東京|181,638|2,606,875|6,246|61|173,136|2,256
神奈川|70,316|1,072,099|2,292|39|67,060|964
新潟|3,489|177,804|99|0|3,337|53
富山|2,058|76,215|22|2|1,998|38
石川|4,034|126,604|96|1|3,820|115
福井|1,389|72,341|106|1|1,248|35
山梨|2,144|62,325|51|0|2,072|21
長野|5,060|212,206|39|0|5,005|93
岐阜|9,494|278,331|55|5|9,252|187
静岡|9,595|418,670|337|5|9,106|152
愛知|51,559|854,147|622|15|49,955|982
三重|5,345|148,938|98|3|5,273|113
滋賀|5,626|158,013|79|2|5,457|90
京都|16,813|292,101|173|4|16,366|247
大阪|104,849|2,254,781|1,536|121|99,814|2,693
兵庫|41,245|522,957|315|15|39,620|1,310
奈良|8,465|174,026|132|6|8,201|132
和歌山|2,710|42,534|17|1|2,586|49
鳥取|495|86,135|21|0|464|2
島根|561|32,023|8|0|551|2
岡山|7,616|168,599|22|1|7,455|126
広島|11,575|565,038|72|8|11,316|176
山口|3,175|124,469|38|1|3,057|80
徳島|1,666|66,573|11|0|1,592|63
香川|2,118|88,645|23|1|2,069|31
愛媛|2,758|98,760|6|2|2,677|75
高知|1,896|11,842|70|4|1,799|27
福岡|35,930|856,843|412|9|34,958|525
佐賀|2,570|58,837|18|0|2,564|24
長崎|3,229|128,664|40|0|3,120|69
熊本|6,495|82,514|27|1|6,349|119
大分|3,504|174,263|18|0|3,422|64
宮崎|3,107|44,740|19|0|3,048|27
鹿児島|3,736|113,742|54|1|3,677|39
沖縄|21,349|259,185|650|44|20,499|206
（その他）|149|-|0|-|149|-
合計|817,461|16,256,238|18,332|432|783,457|14,950
