都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|21,051|451,342|802|17|19,539|752
青森|1,039|25,237|135|0|884|20
岩手|646|45,250|62|0|554|30
宮城|6,103|91,791|1,490|9|4,582|31
秋田|285|7,580|7|0|272|6
山形|972|35,456|305|1|650|17
福島|2,521|151,253|260|11|2,149|112
茨城|6,765|26,507|323|1|6,315|127
栃木|4,659|171,809|214|2|4,375|70
群馬|5,031|114,303|193|4|4,739|99
埼玉|32,960|651,066|1,394|35|30,866|700
千葉|29,735|482,122|1,106|22|28,059|570
東京|121,461|1,770,144|3,430|44|116,257|1,774
神奈川|48,204|698,866|917|22|46,502|785
新潟|1,486|83,334|195|2|1,273|18
富山|939|42,070|22|0|888|29
石川|1,916|60,598|26|0|1,824|64
福井|595|35,705|44|0|526|25
山梨|969|30,877|12|0|938|19
長野|2,828|117,123|237|1|2,559|41
岐阜|4,964|159,977|134|3|4,705|125
静岡|5,725|247,915|242|2|5,365|118
愛知|27,363|466,602|718|12|26,062|583
三重|2,777|76,136|146|2|2,642|70
滋賀|2,794|86,894|116|4|2,622|56
京都|9,517|178,171|252|1|9,104|169
大阪|52,817|1,061,733|3,630|96|47,587|1,184
兵庫|20,059|297,597|1,289|73|18,179|591
奈良|3,817|97,051|320|4|3,442|55
和歌山|1,304|26,862|104|4|1,158|18
鳥取|260|48,355|35|0|205|2
島根|288|18,022|3|0|285|0
岡山|2,703|78,444|76|4|2,524|35
広島|5,169|181,159|83|1|4,971|106
山口|1,421|68,811|27|0|1,351|43
徳島|546|32,428|80|2|448|18
香川|849|51,553|79|0|754|19
愛媛|1,395|39,221|315|0|1,056|24
高知|919|7,443|11|2|889|19
福岡|19,014|510,918|370|5|18,312|332
佐賀|1,198|32,023|43|1|1,163|13
長崎|1,638|77,830|21|0|1,578|39
熊本|3,506|58,160|25|2|3,407|74
大分|1,314|92,860|14|1|1,278|22
宮崎|1,966|24,843|19|0|1,924|22
鹿児島|1,832|73,558|55|0|1,775|28
沖縄|9,575|164,199|719|4|8,734|128
（その他）|149|-|0|-|149|-
合計|475,044|9,351,198|20,100|394|445,420|9,182
