都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,390|731,750|4,572|35|34,653|1,284
青森|2,447|47,732|89|2|2,328|30
岩手|1,580|79,746|120|0|1,414|46
宮城|9,023|150,890|141|9|8,791|84
秋田|762|14,046|16|1|727|19
山形|2,007|61,862|58|3|1,903|46
福島|4,701|261,499|118|4|4,428|155
茨城|10,111|32,980|319|11|9,635|157
栃木|6,663|274,337|261|10|6,322|80
群馬|7,976|182,168|153|8|7,675|148
埼玉|44,975|917,669|1,110|34|43,051|814
千葉|38,299|641,726|958|20|36,647|694
東京|166,065|2,381,420|3,671|46|160,244|2,150
神奈川|64,025|972,090|1,773|48|61,328|924
新潟|3,357|154,556|154|1|3,157|46
富山|1,954|68,443|74|5|1,843|37
石川|3,869|110,969|122|3|3,633|111
福井|1,062|61,201|17|0|1,011|34
山梨|1,777|47,764|220|2|1,537|20
長野|4,930|189,515|126|2|4,785|89
岐阜|9,257|254,848|376|19|8,705|176
静岡|8,823|372,339|434|6|8,246|143
愛知|49,593|763,178|3,002|74|45,710|881
三重|5,127|134,562|213|9|4,942|108
滋賀|5,398|139,747|291|10|5,024|83
京都|16,325|268,127|416|18|15,645|229
大阪|101,678|1,960,110|5,641|209|92,651|2,524
兵庫|40,452|481,717|756|59|38,441|1,256
奈良|8,068|158,592|164|10|7,784|120
和歌山|2,651|41,052|25|6|2,523|47
鳥取|466|79,256|8|0|449|2
島根|549|28,600|16|2|533|0
岡山|7,544|153,838|269|7|7,125|120
広島|11,166|523,290|384|16|10,548|150
山口|3,065|113,166|179|2|2,817|69
徳島|1,641|61,260|17|0|1,561|63
香川|2,063|81,398|64|4|1,978|26
愛媛|2,736|91,487|20|4|2,641|75
高知|1,652|10,530|127|12|1,504|21
福岡|34,937|786,833|1,818|43|32,584|490
佐賀|2,538|52,950|43|1|2,505|23
長崎|3,051|117,671|146|1|2,837|68
熊本|6,393|80,282|185|11|6,100|108
大分|3,467|157,369|92|3|3,316|59
宮崎|3,056|43,591|36|2|2,983|27
鹿児島|3,569|107,325|190|2|3,364|33
沖縄|19,404|232,351|2,266|78|16,985|159
（その他）|149|-|0|-|149|-
合計|770,791|14,677,832|31,250|852|724,762|14,028
