都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,778|1,290,668|250|0|59,983|1,475
青森|5,928|106,651|26|0|5,864|38
岩手|3,514|137,923|27|0|3,434|53
宮城|16,325|269,710|30|0|16,171|118
秋田|1,936|27,703|2|0|1,907|27
山形|3,627|116,841|21|0|3,550|56
福島|9,575|479,148|57|0|9,342|176
茨城|24,612|40,625|123|0|24,269|220
栃木|15,821|534,472|232|0|15,472|117
群馬|17,599|362,913|250|1|17,171|178
埼玉|116,621|1,676,706|600|1|114,962|1,059
千葉|101,130|1,256,823|303|1|99,628|1,028
東京|385,448|4,252,189|2,648|3|379,625|3,175
神奈川|170,456|1,868,605|663|2|168,474|1,319
新潟|8,379|336,380|176|0|8,140|63
富山|4,885|134,217|16|0|4,817|52
石川|8,084|216,855|66|0|7,859|137
福井|3,149|128,423|32|0|3,079|38
山梨|5,205|138,818|42|0|5,134|29
長野|9,126|375,306|163|1|8,908|97
岐阜|19,425|480,819|93|0|19,058|219
静岡|27,047|741,868|187|0|26,598|209
愛知|107,098|1,538,543|373|1|105,564|1,161
三重|14,858|276,023|40|0|14,983|163
滋賀|12,775|299,470|291|0|12,380|104
京都|36,650|480,646|380|12|35,818|292
大阪|205,545|4,305,940|1,832|46|200,649|3,064
兵庫|79,116|878,960|263|2|77,455|1,398
奈良|16,185|287,960|237|0|15,799|149
和歌山|5,327|68,927|23|0|5,136|62
鳥取|1,700|173,552|31|0|1,639|5
島根|1,822|66,059|82|0|1,735|5
岡山|15,653|310,392|17|0|15,421|136
広島|22,858|1,010,378|672|1|21,983|203
山口|6,485|222,391|658|1|5,734|93
徳島|3,308|118,508|18|0|3,225|66
香川|4,760|147,551|54|0|4,667|38
愛媛|5,451|176,633|39|0|5,330|82
高知|4,186|112,542|19|0|4,134|33
福岡|75,103|1,460,850|199|3|74,142|627
佐賀|5,950|123,464|37|0|5,894|30
長崎|6,188|206,998|64|0|6,052|73
熊本|14,457|125,110|34|0|14,287|136
大分|8,215|312,759|28|0|8,103|84
宮崎|6,163|73,188|10|0|6,096|41
鹿児島|9,323|178,789|92|0|9,055|66
沖縄|54,138|450,643|3,649|14|50,095|398
その他（その他）|149|0|0|0|149|0
合計|1,743,133|28,379,939|15,149|89|1,708,970|18,392
