都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|191,910|1,729,340|19,863|7|171,110|1,851
青森|26,343|175,924|3,913|0|22,355|75
岩手|13,687|196,332|2,768|1|10,855|64
宮城|47,500|417,467|6,044|9|40,694|157
秋田|11,913|46,238|1,798|0|10,075|40
山形|13,964|160,764|2,209|2|11,680|75
福島|28,381|634,721|3,595|4|24,597|189
茨城|88,416|44,315|9,339|13|78,740|337
栃木|51,767|638,210|6,115|4|45,430|222
群馬|58,600|506,486|5,559|5|52,773|268
埼玉|359,206|2,291,395|31,558|49|326,413|1,235
千葉|306,196|1,695,646|24,184|21|277,192|1,490
東京|1,105,063|5,673,750|134,399|58|966,741|3,923
神奈川|516,787|2,180,686|44,318|78|470,620|1,849
新潟|33,417|484,153|3,023|3|30,309|85
富山|22,620|197,636|5,717|4|16,834|69
石川|29,172|309,875|3,527|1|25,448|178
福井|16,757|238,307|2,341|1|14,375|41
山梨|19,074|207,892|1,746|1|17,282|58
長野|34,993|530,239|3,344|3|31,243|156
岐阜|59,687|682,387|4,852|5|53,941|294
静岡|102,341|998,670|11,140|3|90,112|363
愛知|359,533|2,174,937|32,443|40|325,294|1,796
三重|47,043|395,473|4,629|7|43,478|257
滋賀|57,674|474,186|7,524|3|49,985|165
京都|138,122|681,376|11,423|54|125,025|524
大阪|719,240|5,846,206|68,652|700|646,248|4,271
兵庫|292,572|1,282,062|26,320|27|264,297|1,959
奈良|65,405|420,243|12,820|20|52,275|310
和歌山|25,055|125,807|1,031|4|23,761|106
鳥取|7,675|274,722|817|0|6,754|10
島根|7,478|122,915|948|0|6,522|8
岡山|54,703|449,702|4,173|5|49,083|213
広島|81,089|1,447,855|8,875|7|71,791|423
山口|24,345|440,054|2,892|4|21,304|149
徳島|13,452|165,785|1,677|4|11,701|77
香川|22,955|208,329|3,277|7|19,591|87
愛媛|20,013|272,082|2,430|4|17,461|122
高知|14,138|191,345|1,866|2|12,182|90
福岡|262,308|2,093,808|29,787|13|225,384|1,040
佐賀|26,842|199,328|2,942|1|21,001|69
長崎|28,556|289,673|3,775|2|25,916|112
熊本|55,758|210,829|5,463|10|50,040|255
大分|27,152|446,269|2,389|2|24,650|113
宮崎|21,011|139,151|1,971|0|19,003|104
鹿児島|35,362|279,477|3,014|1|31,868|143
沖縄|108,054|618,686|6,011|15|101,619|430
その他（その他）|149|0|0|0|149|0
合計|5,653,478|39,290,733|578,501|1,204|5,035,201|25,852
