都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|42,279|818,310|691|9|40,105|1,417
青森|2,572|53,666|37|0|2,504|31
岩手|1,845|90,815|104|1|1,694|47
宮城|9,530|166,030|277|3|9,135|91
秋田|972|16,564|48|1|904|20
山形|2,084|68,632|52|0|1,985|47
福島|5,171|296,849|167|7|4,843|161
茨城|11,083|34,230|367|4|10,550|166
栃木|7,385|316,718|222|10|7,080|83
群馬|8,134|203,483|72|0|7,908|154
埼玉|49,395|1,023,544|2,358|23|46,195|842
千葉|43,320|736,849|1,790|16|40,805|725
東京|188,108|2,670,446|8,764|59|177,075|2,269
神奈川|72,653|1,100,250|3,145|32|68,538|970
新潟|3,566|182,434|125|1|3,387|54
富山|2,079|77,808|29|2|2,012|38
石川|4,189|129,081|223|1|3,847|115
福井|1,416|74,033|72|0|1,308|36
山梨|2,176|65,656|47|0|2,108|21
長野|5,081|216,101|31|1|5,032|94
岐阜|9,560|283,832|91|3|9,282|187
静岡|9,807|429,699|377|4|9,277|153
愛知|51,945|876,763|707|11|50,244|994
三重|5,456|152,748|158|3|5,324|113
滋賀|5,681|161,548|97|2|5,494|90
京都|17,018|297,264|230|3|16,487|249
大阪|106,484|2,313,597|2,337|108|100,611|2,707
兵庫|41,621|532,968|505|15|39,806|1,310
奈良|8,575|178,273|177|1|8,266|132
和歌山|2,730|42,861|28|0|2,594|49
鳥取|562|88,841|49|0|475|2
島根|576|32,936|18|0|556|2
岡山|7,677|174,589|39|1|7,472|127
広島|11,639|570,271|83|4|11,367|178
山口|3,191|126,574|33|1|3,078|80
徳島|1,692|68,242|32|0|1,597|63
香川|2,129|90,327|25|0|2,078|31
愛媛|2,788|100,668|35|2|2,678|75
高知|1,945|58,831|71|1|1,845|29
福岡|36,306|874,980|554|9|35,167|526
佐賀|2,594|60,178|22|0|2,582|24
長崎|3,264|130,924|49|0|3,148|69
熊本|6,516|82,787|31|2|6,366|119
大分|3,523|178,116|28|0|3,431|64
宮崎|3,118|44,922|11|0|3,066|27
鹿児島|3,770|114,823|55|0|3,708|39
沖縄|21,742|266,892|658|38|20,875|215
（その他）|149|-|0|-|149|-
合計|835,096|16,675,953|25,121|378|794,038|15,035
