都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|57,158|1,001,155|4,570|21|51,348|1,452
青森|4,489|70,801|991|1|3,465|33
岩手|3,048|108,386|347|3|2,652|49
宮城|14,882|209,631|1,981|30|12,682|103
秋田|1,635|22,091|201|2|1,411|23
山形|3,201|85,932|329|7|2,824|48
福島|8,783|366,771|912|20|7,706|165
茨城|20,842|37,826|2,085|29|18,565|192
栃木|13,416|393,256|1,653|18|11,659|104
群馬|15,099|259,397|2,094|25|12,846|159
埼玉|102,257|1,304,011|13,556|165|87,805|896
千葉|87,992|943,843|13,795|109|73,330|867
東京|346,742|3,299,419|33,118|286|311,124|2,500
神奈川|149,687|1,419,514|16,409|250|132,167|1,111
新潟|6,843|242,531|933|10|5,855|55
富山|4,417|101,459|877|15|3,498|42
石川|7,315|168,129|608|6|6,566|123
福井|2,603|98,773|294|1|2,273|36
山梨|4,493|92,433|637|3|3,836|25
長野|7,956|273,306|696|6|7,105|94
岐阜|16,061|352,480|2,783|15|12,993|202
静岡|22,359|543,803|5,633|31|16,552|174
愛知|83,547|1,081,827|19,151|62|63,356|1,040
三重|12,651|181,186|4,282|23|8,484|133
滋賀|10,766|208,036|2,033|15|8,637|96
京都|30,729|369,443|7,693|97|22,251|253
大阪|171,727|2,958,013|27,587|538|139,442|2,801
兵庫|65,446|652,452|7,466|73|56,641|1,339
奈良|13,616|220,557|1,734|18|11,745|137
和歌山|4,635|57,267|466|29|4,014|55
鳥取|1,457|127,743|255|0|1,177|4
島根|1,367|42,979|213|1|1,152|2
岡山|13,601|216,620|1,861|13|10,221|128
広島|18,696|723,783|1,496|22|15,497|181
山口|5,029|155,099|701|2|4,242|86
徳島|2,747|88,378|481|3|2,203|63
香川|4,300|114,764|685|8|3,581|34
愛媛|4,671|128,419|496|3|4,095|80
高知|3,530|81,828|671|4|2,828|31
福岡|66,082|1,106,094|10,619|40|53,877|570
佐賀|5,221|87,383|660|2|3,602|27
長崎|5,327|159,511|635|1|4,626|69
熊本|12,711|109,394|2,080|18|10,504|127
大分|7,114|228,566|1,250|3|5,795|69
宮崎|5,509|61,824|980|8|4,481|33
鹿児島|8,201|150,651|1,425|6|6,680|47
沖縄|43,210|343,733|6,155|116|36,649|258
（その他）|149|-|0|-|149|-
合計|1,503,317|21,050,497|205,577|2,158|1,274,191|16,116
