都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,717|1,152,753|136|2|59,124|1,470
青森|5,892|94,032|24|1|5,830|38
岩手|3,486|125,573|0|0|3,433|53
宮城|16,258|247,242|7|1|16,133|118
秋田|1,900|26,861|3|0|1,870|27
山形|3,548|102,850|19|0|3,473|56
福島|9,482|425,138|7|2|9,300|175
茨城|24,388|40,489|27|2|24,143|218
栃木|15,440|494,384|16|1|15,308|116
群馬|16,757|309,924|48|0|16,533|176
埼玉|115,558|1,506,409|158|20|114,360|1,040
千葉|100,278|1,113,223|100|5|99,146|1,023
東京|377,500|3,789,970|426|16|373,947|3,127
神奈川|168,858|1,659,668|170|13|167,382|1,306
新潟|7,989|297,183|21|0|7,907|61
富山|4,861|119,369|8|0|4,801|52
石川|7,958|200,063|20|1|7,787|129
福井|3,104|119,774|4|0|3,063|37
山梨|5,154|118,971|7|0|5,118|29
長野|8,865|330,646|28|0|8,796|96
岐阜|19,094|425,742|67|1|18,799|218
静岡|26,739|645,196|17|0|26,504|209
愛知|106,270|1,362,358|246|5|104,868|1,156
三重|14,777|241,279|30|1|14,907|163
滋賀|12,401|265,466|47|1|12,251|103
京都|35,861|434,560|66|0|35,504|290
大阪|202,260|3,670,847|567|78|197,168|3,044
兵庫|78,367|775,377|239|7|76,733|1,395
奈良|15,867|258,927|53|2|15,665|149
和歌山|5,290|66,295|4|1|5,119|62
鳥取|1,663|153,075|5|0|1,628|5
島根|1,682|56,768|24|1|1,653|5
岡山|15,269|276,298|58|2|15,049|136
広島|22,021|923,761|64|0|21,756|201
山口|5,714|194,711|27|0|5,594|93
徳島|3,284|107,313|3|0|3,216|65
香川|4,703|133,293|7|0|4,657|38
愛媛|5,361|157,545|49|0|5,230|82
高知|4,158|101,865|12|0|4,114|32
福岡|74,387|1,296,794|98|7|73,659|621
佐賀|5,851|108,330|36|0|5,837|30
長崎|6,101|185,699|27|0|6,001|73
熊本|14,390|124,195|18|2|14,236|136
大分|8,186|275,251|7|0|8,095|84
宮崎|6,151|73,028|6|0|6,088|41
鹿児島|9,101|170,642|4|0|9,031|66
沖縄|50,197|406,845|162|5|49,630|376
その他（その他）|149|0|0|0|149|0
合計|1,713,287|25,165,982|3,172|177|1,690,595|18,220
