都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,329|1,104,838|323|3|58,588|1,468
青森|5,726|87,784|142|4|5,548|36
岩手|3,483|121,073|8|0|3,423|52
宮城|16,229|239,004|95|3|16,012|117
秋田|1,888|26,501|34|1|1,828|26
山形|3,509|97,629|20|0|3,433|56
福島|9,455|406,893|39|4|9,242|174
茨城|24,223|40,174|192|9|23,815|216
栃木|15,310|479,839|167|4|15,027|116
群馬|16,612|293,440|116|9|16,324|172
埼玉|115,008|1,446,238|1,148|41|112,850|1,010
千葉|99,843|1,062,959|720|35|98,069|1,003
東京|376,204|3,635,837|2,236|74|371,003|2,965
神奈川|168,002|1,591,246|958|51|165,773|1,271
新潟|7,910|284,050|171|3|7,679|60
富山|4,803|113,445|30|1|4,722|51
石川|7,910|193,569|114|1|7,650|124
福井|3,067|116,258|44|1|2,986|37
山梨|5,130|111,974|54|0|5,047|29
長野|8,765|314,387|58|1|8,664|96
岐阜|18,826|404,349|257|3|18,554|215
静岡|26,652|612,734|84|2|26,359|209
愛知|105,565|1,292,781|1,163|25|103,263|1,139
三重|14,649|262,689|136|2|14,670|163
滋賀|12,305|252,485|162|1|12,041|102
京都|35,596|418,137|640|13|34,657|281
大阪|200,386|3,434,649|2,704|221|192,937|2,981
兵庫|77,586|741,208|836|24|75,362|1,389
奈良|15,704|247,563|156|5|15,399|149
和歌山|5,261|64,967|43|8|5,054|61
鳥取|1,643|145,202|15|0|1,600|5
島根|1,625|53,023|38|0|1,583|4
岡山|15,136|262,448|105|3|14,843|136
広島|21,726|889,244|246|6|21,282|198
山口|5,615|182,635|65|0|5,460|90
徳島|3,272|103,149|45|0|3,162|65
香川|4,690|127,525|28|1|4,625|37
愛媛|5,213|148,476|110|2|5,022|81
高知|4,112|97,214|23|3|4,058|31
福岡|74,076|1,241,944|903|22|72,540|614
佐賀|5,772|102,065|64|1|5,726|29
長崎|6,012|177,762|75|0|5,866|72
熊本|14,307|122,669|108|5|14,064|135
大分|8,125|261,002|89|2|7,952|84
宮崎|6,139|72,658|26|1|6,056|41
鹿児島|9,064|167,152|44|0|9,018|65
沖縄|49,775|392,841|721|17|48,594|327
その他（その他）|149|0|0|0|149|0
合計|1,702,387|24,045,709|15,555|612|1,667,579|17,782
