都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,098|1,208,256|173|2|59,454|1,472
青森|5,897|99,436|0|0|5,859|38
岩手|3,487|130,532|0|0|3,434|53
宮城|16,280|255,894|3|0|16,158|118
秋田|1,925|27,377|0|0|1,898|27
山形|3,555|108,269|3|0|3,496|56
福島|9,487|446,731|2|1|9,309|176
茨城|24,447|40,552|10|0|24,217|220
栃木|15,479|509,818|11|0|15,351|117
群馬|16,851|328,758|23|1|16,652|176
埼玉|115,804|1,573,303|86|8|114,662|1,056
千葉|100,452|1,171,334|35|0|99,386|1,028
東京|382,144|3,967,143|176|8|378,804|3,164
神奈川|169,225|1,740,433|107|1|167,806|1,312
新潟|8,019|307,457|11|0|7,947|61
富山|4,867|125,512|0|0|4,815|52
石川|7,968|206,055|0|0|7,817|129
福井|3,115|123,539|0|0|3,077|38
山梨|5,156|126,115|1|0|5,126|29
長野|8,883|348,979|1|0|8,841|97
岐阜|19,245|448,786|10|0|19,016|218
静岡|26,786|684,896|9|0|26,565|209
愛知|106,556|1,437,845|63|1|105,333|1,160
三重|14,812|255,278|3|0|14,972|163
滋賀|12,432|281,768|13|0|12,315|104
京都|35,986|452,143|36|0|35,658|291
大阪|203,067|3,956,474|175|17|199,830|3,062
兵庫|78,662|817,995|59|4|77,207|1,396
奈良|15,928|270,920|6|0|15,773|149
和歌山|5,300|67,308|1|0|5,132|62
鳥取|1,669|160,927|0|0|1,639|5
島根|1,732|61,558|2|0|1,725|5
岡山|15,523|294,005|83|3|15,262|136
広島|22,155|955,323|13|0|21,940|202
山口|5,788|204,869|3|0|5,692|93
徳島|3,291|112,019|1|0|3,224|66
香川|4,705|139,050|0|0|4,666|38
愛媛|5,412|165,694|4|0|5,326|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,594|1,359,984|72|5|73,887|624
佐賀|5,866|114,347|2|0|5,889|30
長崎|6,119|194,821|1|0|6,045|73
熊本|14,395|124,621|0|0|14,259|136
大分|8,186|289,914|0|0|8,102|84
宮崎|6,151|73,041|0|0|6,094|41
鹿児島|9,103|173,714|1|0|9,036|66
沖縄|50,304|420,842|12|0|49,900|398
その他（その他）|149|0|0|0|149|0
合計|1,722,222|26,469,082|1,211|51|1,702,879|18,345
