都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|98,561|1,447,494|21,247|1|73,772|1,504
青森|10,805|130,969|3,112|0|7,652|41
岩手|4,983|151,635|1,115|0|3,815|53
宮城|22,820|323,032|3,752|3|18,259|118
秋田|4,606|35,235|2,049|1|2,530|27
山形|6,214|132,096|1,896|0|4,262|56
福島|14,377|532,984|3,480|2|10,719|178
茨城|38,061|42,981|5,892|6|31,943|226
栃木|26,064|577,076|6,198|1|19,738|128
群馬|32,003|426,820|8,494|3|23,316|193
埼玉|178,361|1,920,614|28,272|41|149,021|1,068
千葉|153,363|1,421,840|24,280|10|124,094|1,057
東京|613,804|4,825,591|139,068|30|471,524|3,212
神奈川|261,585|2,120,058|51,410|58|208,830|1,345
新潟|17,428|403,632|4,002|2|13,363|63
富山|7,603|154,537|1,865|1|5,686|52
石川|13,561|240,351|3,964|4|9,434|141
福井|5,990|162,868|1,380|1|4,572|38
山梨|9,657|161,912|2,697|0|6,931|35
長野|18,826|447,318|4,291|2|12,892|99
岐阜|31,415|559,749|6,162|2|24,128|227
静岡|47,749|850,832|12,153|3|35,717|214
愛知|173,674|1,728,463|38,245|20|134,225|1,204
三重|23,617|305,600|4,831|3|19,132|173
滋賀|24,647|342,898|6,658|3|17,881|108
京都|69,985|564,732|17,335|70|49,572|303
大阪|354,408|4,924,569|92,184|497|259,067|3,157
兵庫|135,969|1,030,196|39,025|22|95,515|1,438
奈良|28,238|343,949|8,232|14|19,848|158
和歌山|12,139|91,449|3,660|31|8,290|67
鳥取|3,732|211,693|1,292|0|2,392|5
島根|4,375|85,034|904|1|3,465|6
岡山|28,168|343,602|3,780|1|17,301|139
広島|51,065|1,216,689|20,548|10|30,270|247
山口|13,784|300,663|3,482|3|10,199|103
徳島|5,151|134,713|1,084|0|4,001|68
香川|9,153|170,861|2,491|2|6,613|43
愛媛|10,952|217,178|2,568|2|8,297|87
高知|6,475|139,331|1,552|5|4,886|37
福岡|133,618|1,721,530|42,935|10|84,982|660
佐賀|12,519|155,220|3,085|0|8,586|33
長崎|15,548|242,822|6,184|0|9,293|77
熊本|30,468|160,395|6,623|10|23,697|148
大分|14,473|363,646|3,187|0|11,201|85
宮崎|12,159|100,090|3,412|0|8,724|43
鹿児島|17,855|218,119|4,538|1|12,586|72
沖縄|84,327|540,756|7,451|35|76,465|405
その他（その他）|149|0|0|0|149|0
合計|2,894,484|32,723,822|662,065|911|2,188,835|18,941
