都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,120|723,117|5,116|36|34,094|1,252
青森|2,442|47,484|111|2|2,301|30
岩手|1,548|78,914|98|0|1,404|46
宮城|9,004|150,077|158|8|8,754|84
秋田|761|14,044|17|1|726|18
山形|2,003|61,748|67|4|1,890|46
福島|4,689|257,885|144|7|4,390|155
茨城|10,012|32,946|285|12|9,570|157
栃木|6,603|270,990|250|9|6,273|80
群馬|7,959|181,572|175|10|7,637|147
埼玉|44,805|911,462|1,129|37|42,866|810
千葉|38,107|636,018|949|19|36,465|693
東京|165,163|2,366,983|3,693|55|159,336|2,134
神奈川|63,558|967,655|1,817|54|60,821|920
新潟|3,331|152,690|156|3|3,129|46
富山|1,948|68,098|96|8|1,815|37
石川|3,861|106,327|148|3|3,600|110
福井|1,058|60,987|21|0|1,004|34
山梨|1,745|44,960|199|1|1,526|20
長野|4,914|188,811|145|3|4,750|87
岐阜|9,204|252,389|440|20|8,589|175
静岡|8,759|372,339|441|8|8,175|143
愛知|49,275|758,557|3,279|86|45,130|866
三重|5,100|129,213|231|9|4,897|108
滋賀|5,373|138,588|344|10|4,946|83
京都|16,261|265,403|443|19|15,551|226
大阪|101,424|1,929,716|6,124|221|91,924|2,501
兵庫|40,356|477,973|876|64|38,239|1,246
奈良|8,042|158,031|181|10|7,741|120
和歌山|2,647|40,959|30|8|2,514|47
鳥取|466|75,524|11|0|446|2
島根|548|27,832|25|2|523|0
岡山|7,521|148,791|578|18|6,712|119
広島|11,101|513,008|451|17|10,287|146
山口|3,045|108,624|203|3|2,773|69
徳島|1,636|60,870|15|0|1,558|63
香川|2,058|80,638|79|5|1,958|26
愛媛|2,735|89,604|29|4|2,631|75
高知|1,637|10,493|153|11|1,463|21
福岡|34,832|780,559|2,009|47|32,295|488
佐賀|2,535|52,328|57|1|2,491|23
長崎|3,030|116,598|151|1|2,811|68
熊本|6,377|80,032|224|13|6,045|108
大分|3,453|155,422|115|3|3,280|58
宮崎|3,051|43,572|34|2|2,980|27
鹿児島|3,546|106,607|222|2|3,313|33
沖縄|19,102|230,247|2,424|86|16,528|156
（その他）|149|-|0|-|149|-
合計|766,894|14,526,685|33,943|942|718,300|13,903
