都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,402|1,269,067|163|0|59,760|1,474
青森|5,901|104,395|0|0|5,863|38
岩手|3,488|136,010|1|0|3,434|53
宮城|16,288|264,222|2|0|16,168|118
秋田|1,934|27,659|0|0|1,907|27
山形|3,606|115,585|0|0|3,550|56
福島|9,514|471,102|19|0|9,319|176
茨城|24,483|40,590|13|1|24,250|220
栃木|15,568|527,463|53|0|15,398|117
群馬|17,296|354,406|139|1|16,981|176
埼玉|116,043|1,647,482|90|1|114,894|1,059
千葉|100,642|1,237,691|49|1|99,561|1,028
東京|382,834|4,169,357|379|2|379,281|3,174
神奈川|169,749|1,833,873|225|2|168,205|1,319
新潟|8,199|328,081|43|0|8,094|62
富山|4,869|132,107|1|0|4,816|52
石川|8,029|214,054|58|0|7,818|131
福井|3,115|126,554|0|0|3,077|38
山梨|5,161|135,182|2|0|5,130|29
長野|8,933|367,144|24|0|8,867|97
岐阜|19,276|471,936|3|0|19,054|219
静岡|26,883|725,383|12|0|26,663|209
愛知|106,728|1,513,222|37|0|105,530|1,161
三重|14,819|271,132|1|0|14,982|163
滋賀|12,472|295,938|23|0|12,345|104
京都|36,102|471,893|74|7|35,729|292
大阪|203,548|4,243,606|192|19|200,292|3,064
兵庫|78,837|863,400|95|2|77,344|1,398
奈良|15,943|282,528|6|0|15,788|149
和歌山|5,303|68,412|0|0|5,136|62
鳥取|1,669|168,920|0|0|1,639|5
島根|1,733|64,047|0|0|1,728|5
岡山|15,555|310,392|4|1|15,413|136
広島|22,187|983,935|11|0|21,974|202
山口|5,810|213,348|16|0|5,701|93
徳島|3,291|116,653|1|0|3,225|66
香川|4,705|145,368|0|0|4,666|38
愛媛|5,412|173,623|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,767|1,432,582|79|3|74,060|626
佐賀|5,869|120,582|3|0|5,891|30
長崎|6,123|203,537|5|0|6,046|73
熊本|14,396|124,874|1|0|14,259|136
大分|8,187|305,943|0|0|8,103|84
宮崎|6,153|73,152|0|0|6,096|41
鹿児島|9,120|176,662|13|0|9,041|66
沖縄|50,512|437,184|138|6|49,979|398
その他（その他）|149|0|0|0|149|0
合計|1,726,770|27,865,723|1,975|46|1,706,670|18,379
