都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|22,689|499,805|1,042|24|20,797|816
青森|1,376|30,552|195|0|1,161|20
岩手|794|53,052|47|1|716|31
宮城|7,730|112,508|794|18|6,843|53
秋田|395|9,367|63|1|323|9
山形|1,381|44,283|201|5|1,150|30
福島|3,061|174,546|282|12|2,660|119
茨城|7,579|28,679|443|12|7,006|130
栃木|5,128|191,211|185|3|4,873|70
群馬|5,566|130,760|283|4|5,181|102
埼玉|36,004|720,404|1,901|30|33,368|735
千葉|31,931|518,752|1,157|11|30,163|611
東京|132,042|1,933,755|5,314|48|124,872|1,856
神奈川|51,430|770,853|1,601|28|49,027|802
新潟|2,033|98,844|312|3|1,703|18
富山|1,186|48,059|140|1|1,017|29
石川|2,248|67,232|219|12|1,959|68
福井|779|42,922|135|1|613|31
山梨|1,095|35,312|65|1|1,011|19
長野|3,580|138,456|387|2|3,175|54
岐阜|5,448|177,649|301|4|5,018|129
静岡|6,208|278,881|253|3|5,834|121
愛知|30,507|523,282|2,185|15|27,708|614
三重|3,283|86,936|356|16|2,939|75
滋賀|3,323|98,332|398|4|2,864|61
京都|11,153|200,233|1,008|12|10,001|179
大阪|71,083|1,282,070|14,736|322|54,466|1,301
兵庫|26,459|348,467|4,147|89|21,679|633
奈良|5,360|116,246|919|21|4,377|64
和歌山|1,898|30,171|367|49|1,483|20
鳥取|350|58,327|83|0|255|2
島根|310|18,895|9|0|301|0
岡山|3,340|89,012|246|4|2,742|35
広島|5,495|216,159|177|2|5,189|107
山口|1,617|77,872|163|0|1,411|43
徳島|1,000|39,353|334|7|638|28
香川|1,102|58,421|141|3|946|20
愛媛|2,051|53,537|368|8|1,654|29
高知|973|7,643|25|0|929|19
福岡|20,509|562,560|1,103|14|19,061|345
佐賀|1,420|35,830|151|0|1,277|13
長崎|1,807|86,946|147|1|1,620|40
熊本|3,727|60,343|176|3|3,474|77
大分|1,415|103,306|70|1|1,322|23
宮崎|2,053|27,993|49|0|1,986|22
鹿児島|1,985|79,223|77|0|1,906|28
沖縄|11,747|183,347|1,293|10|10,330|130
（その他）|149|-|0|-|149|-
合計|543,799|10,550,386|44,048|805|489,177|9,761
