都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|62,775|1,305,801|883|0|60,126|1,477
青森|6,153|108,616|249|0|5,866|38
岩手|3,548|139,717|55|0|3,440|53
宮城|16,542|273,313|161|0|16,179|118
秋田|2,001|27,964|67|0|1,907|27
山形|3,745|118,994|136|0|3,553|56
福島|9,779|485,175|238|1|9,365|176
茨城|25,185|40,742|653|1|24,312|220
栃木|16,389|540,111|683|0|15,588|118
群馬|18,383|370,824|900|0|17,304|179
埼玉|119,306|1,702,277|3,069|1|115,178|1,059
千葉|103,226|1,276,364|1,790|0|99,775|1,029
東京|395,050|4,317,074|10,867|4|381,007|3,176
神奈川|173,547|1,908,929|3,309|4|168,919|1,319
新潟|9,052|345,928|788|0|8,201|63
富山|5,008|136,737|136|0|4,820|52
石川|8,226|218,581|178|0|7,887|139
福井|3,422|132,036|292|0|3,092|38
山梨|5,373|138,818|205|0|5,143|29
長野|9,973|386,105|786|0|8,977|97
岐阜|19,985|489,177|505|0|19,080|219
静岡|28,024|758,030|1,212|1|26,327|210
愛知|109,207|1,553,108|2,383|1|105,663|1,161
三重|15,274|276,023|452|0|14,992|165
滋賀|13,569|304,815|1,001|0|12,464|104
京都|38,267|489,059|1,414|24|35,995|292
大阪|212,582|4,371,529|7,950|138|201,565|3,067
兵庫|80,495|891,416|1,446|2|77,651|1,398
奈良|16,776|294,523|738|0|15,889|149
和歌山|5,645|70,345|334|1|5,138|62
鳥取|1,806|180,028|135|0|1,641|5
島根|2,099|69,204|336|0|1,758|5
岡山|16,174|320,296|17|0|15,421|136
広島|26,365|1,048,747|3,899|2|22,263|203
山口|7,434|235,060|1,470|2|5,871|93
徳島|3,403|120,387|111|0|3,229|66
香川|4,930|150,093|216|0|4,676|38
愛媛|5,896|177,568|481|0|5,333|82
高知|4,248|116,428|73|1|4,142|33
福岡|77,008|1,487,310|1,414|3|74,270|627
佐賀|6,427|127,610|323|0|5,902|30
長崎|6,606|210,696|468|0|6,067|73
熊本|15,234|127,811|565|0|14,533|136
大分|8,456|318,744|265|0|8,107|84
宮崎|6,378|74,343|222|0|6,098|41
鹿児島|10,027|183,240|774|0|9,072|66
沖縄|62,445|470,397|10,956|35|51,097|398
その他（その他）|149|0|0|0|149|0
合計|1,801,592|28,890,093|64,605|221|1,715,032|18,406
