都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,191|1,237,491|76|1|59,653|1,473
青森|5,900|101,968|3|0|5,859|38
岩手|3,487|133,264|0|0|3,434|53
宮城|16,286|260,510|3|0|16,165|118
秋田|1,934|27,521|6|0|1,901|27
山形|3,604|111,791|23|0|3,525|56
福島|9,493|458,586|6|0|9,311|176
茨城|24,458|40,561|8|1|24,230|220
栃木|15,501|518,288|18|0|15,366|117
群馬|17,002|340,456|95|2|16,731|176
埼玉|115,915|1,608,073|82|3|114,774|1,059
千葉|100,525|1,203,222|43|0|99,448|1,028
東京|382,349|4,064,717|166|3|379,013|3,170
神奈川|169,389|1,783,580|100|0|167,974|1,315
新潟|8,069|316,266|45|0|7,963|61
富山|4,868|128,968|0|0|4,816|52
石川|7,969|210,082|0|0|7,818|129
福井|3,115|125,073|0|0|3,077|38
山梨|5,157|131,552|1|0|5,127|29
長野|8,892|357,654|8|0|8,843|97
岐阜|19,265|460,734|5|0|19,040|218
静岡|26,846|705,572|46|0|26,584|209
愛知|106,642|1,473,693|49|0|105,432|1,161
三重|14,817|264,874|1|0|14,980|163
滋賀|12,439|289,315|8|0|12,327|104
京都|36,003|461,217|13|1|35,695|291
大阪|203,259|4,102,545|109|9|200,086|3,064
兵庫|78,733|839,580|63|2|77,273|1,398
奈良|15,936|276,255|3|0|15,784|149
和歌山|5,303|67,903|0|0|5,136|62
鳥取|1,669|165,097|0|0|1,639|5
島根|1,733|62,794|0|0|1,728|5
岡山|15,547|305,825|6|1|15,404|136
広島|22,175|969,254|3|0|21,970|202
山口|5,793|208,959|1|0|5,699|93
徳島|3,291|114,442|0|0|3,225|66
香川|4,705|142,207|0|0|4,666|38
愛媛|5,412|170,769|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,664|1,395,529|48|2|73,988|625
佐賀|5,866|117,513|0|0|5,891|30
長崎|6,119|199,185|0|0|6,046|73
熊本|14,395|124,776|0|0|14,259|136
大分|8,187|298,424|0|0|8,103|84
宮崎|6,153|73,123|2|0|6,094|41
鹿児島|9,103|175,191|0|0|9,037|66
沖縄|50,344|428,249|25|0|49,926|398
その他（その他）|149|0|0|0|149|0
合計|1,723,819|27,158,095|1,065|25|1,704,653|18,364
