都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|37,392|673,385|8,508|54|28,298|1,078
青森|2,340|43,791|297|1|2,013|30
岩手|1,427|73,038|141|2|1,243|43
宮城|8,840|143,558|229|7|8,517|83
秋田|755|13,668|58|1|685|12
山形|1,948|58,114|177|5|1,730|41
福島|4,558|238,707|278|15|4,139|141
茨城|9,690|32,520|490|8|9,053|147
栃木|6,303|261,232|353|10|5,872|78
群馬|7,794|165,713|421|18|7,236|137
埼玉|43,588|873,708|1,762|44|41,044|782
千葉|36,965|608,335|1,048|19|35,240|677
東京|160,247|2,271,694|5,381|78|152,812|2,054
神奈川|61,144|918,476|2,125|73|58,137|882
新潟|3,179|142,314|324|7|2,819|36
富山|1,857|62,962|293|8|1,529|35
石川|3,713|91,363|472|13|3,138|102
福井|1,037|58,768|39|1|964|34
山梨|1,522|41,166|114|1|1,390|19
長野|4,768|176,258|314|9|4,439|83
岐阜|8,691|236,637|755|21|7,775|161
静岡|8,303|348,307|704|5|7,463|136
愛知|46,439|691,532|5,646|100|40,022|771
三重|4,873|123,611|351|12|4,543|104
滋賀|5,037|127,933|443|13|4,515|79
京都|15,686|253,529|1,002|27|14,552|210
大阪|99,424|1,808,981|9,274|367|86,925|2,291
兵庫|39,480|454,869|2,249|100|36,073|1,166
奈良|7,858|150,366|339|18|7,404|115
和歌山|2,612|40,060|101|29|2,415|43
鳥取|463|72,766|33|0|421|2
島根|535|26,359|90|4|445|0
岡山|7,292|133,532|992|31|6,022|103
広島|10,445|400,161|1,200|30|8,244|126
山口|2,902|103,923|450|6|2,392|60
徳島|1,630|58,191|59|3|1,510|61
香川|1,992|76,837|132|4|1,826|24
愛媛|2,706|86,132|86|5|2,548|72
高知|1,423|9,494|206|5|1,197|20
福岡|33,886|743,029|4,190|71|29,067|448
佐賀|2,494|49,460|172|5|2,321|19
長崎|2,876|111,187|155|6|2,657|64
熊本|6,182|78,168|667|25|5,418|97
大分|3,333|144,941|354|5|2,932|47
宮崎|3,019|40,988|172|2|2,800|25
鹿児島|3,285|100,664|302|3|2,954|30
沖縄|16,631|217,945|2,491|76|13,998|148
（その他）|149|-|0|-|149|-
合計|738,713|13,638,372|55,439|1,347|668,886|12,916
