都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|19,787|406,538|711|3|18,380|704
青森|844|21,392|29|0|795|20
岩手|558|29,279|3|0|525|30
宮城|3,953|73,977|281|5|3,647|25
秋田|269|7,148|1|0|262|6
山形|553|28,967|16|0|522|15
福島|2,169|124,720|237|10|1,842|90
茨城|6,149|25,169|329|3|5,699|121
栃木|4,242|154,935|134|1|4,040|68
群馬|4,664|100,905|134|3|4,441|89
埼玉|30,644|587,090|1,460|48|28,539|645
千葉|27,724|437,739|1,160|23|26,062|502
東京|114,840|1,623,032|2,657|37|110,622|1,561
神奈川|46,189|634,658|1,015|26|44,437|737
新潟|1,174|46,600|89|1|1,069|16
富山|909|38,443|8|1|873|28
石川|1,879|54,937|24|1|1,792|62
福井|546|33,231|2|0|519|25
山梨|946|28,326|6|0|923|17
長野|2,399|104,247|34|0|2,356|41
岐阜|4,790|146,038|74|9|4,600|116
静岡|5,373|217,367|229|1|5,042|102
愛知|26,317|419,863|513|24|25,253|551
三重|2,593|70,180|86|4|2,523|63
滋賀|2,635|78,219|169|6|2,418|48
京都|9,173|163,509|183|1|8,841|164
大阪|48,094|872,121|956|61|45,575|1,150
兵庫|18,334|266,138|402|34|17,369|563
奈良|3,443|87,064|82|5|3,313|48
和歌山|1,172|24,983|6|1|1,124|18
鳥取|210|43,462|1|0|205|2
島根|284|16,686|0|0|284|0
岡山|2,571|72,624|77|1|2,441|34
広島|5,058|168,924|33|3|4,922|103
山口|1,389|62,904|23|0|1,324|42
徳島|464|28,233|20|1|426|18
香川|767|47,048|18|0|731|18
愛媛|1,073|35,150|17|1|1,032|24
高知|908|7,217|18|3|871|19
福岡|18,388|468,856|404|16|17,675|309
佐賀|1,136|29,580|78|1|1,068|10
長崎|1,613|71,181|3|0|1,573|37
熊本|3,469|57,235|28|1|3,366|73
大分|1,297|85,075|7|0|1,268|22
宮崎|1,953|24,803|6|0|1,918|22
鹿児島|1,762|69,460|10|1|1,752|27
沖縄|8,445|152,149|285|1|8,044|122
（その他）|149|-|0|-|149|-
合計|443,298|8,347,402|12,058|337|422,452|8,507
