都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|35,406|647,012|7,326|60|26,792|1,025
青森|2,212|42,034|276|4|1,908|28
岩手|1,365|70,349|159|2|1,163|43
宮城|8,755|140,716|256|9|8,403|82
秋田|750|13,553|96|0|642|12
山形|1,906|57,266|227|5|1,641|38
福島|4,481|229,004|345|20|4,000|136
茨城|9,478|32,236|475|11|8,860|143
栃木|6,136|237,567|327|8|5,734|75
群馬|7,638|162,363|528|19|6,980|130
埼玉|43,034|855,760|1,981|51|40,275|778
千葉|36,507|595,492|1,119|26|34,719|669
東京|157,667|2,234,130|5,367|71|150,274|2,026
神奈川|60,175|905,218|2,152|78|57,153|870
新潟|3,095|137,150|354|7|2,705|36
富山|1,773|61,152|288|6|1,450|35
石川|3,596|84,830|555|16|2,941|99
福井|1,027|58,113|48|1|945|34
山梨|1,480|41,166|111|1|1,352|19
長野|4,664|172,946|350|9|4,300|76
岐阜|8,421|229,991|882|23|7,386|153
静岡|8,027|343,167|744|5|7,149|134
愛知|44,803|669,198|6,236|88|37,847|720
三重|4,744|116,606|436|16|4,328|103
滋賀|4,856|123,725|434|9|4,346|76
京都|15,449|247,545|1,342|34|13,980|203
大阪|98,281|1,746,796|10,957|401|84,208|2,190
兵庫|38,945|445,434|3,105|95|34,736|1,120
奈良|7,765|147,637|499|25|7,158|108
和歌山|2,574|39,375|133|38|2,362|40
鳥取|459|71,749|35|0|411|2
島根|512|24,335|103|4|409|0
岡山|7,029|108,427|1,386|30|5,045|95
広島|9,871|400,161|1,118|23|7,708|119
山口|2,790|98,010|551|8|2,181|58
徳島|1,624|56,924|102|2|1,461|61
香川|1,961|74,651|210|5|1,732|24
愛媛|2,677|79,836|101|4|2,504|72
高知|1,310|9,119|154|4|1,136|20
福岡|33,116|725,286|5,087|80|27,408|427
佐賀|2,438|47,856|226|6|2,210|18
長崎|2,836|109,018|227|7|2,547|62
熊本|5,982|76,309|811|26|5,077|94
大分|3,231|140,528|518|6|2,675|38
宮崎|2,992|40,322|261|4|2,696|25
鹿児島|3,177|98,108|352|2|2,798|29
沖縄|15,441|210,922|1,910|64|13,389|148
（その他）|149|-|0|-|149|-
合計|722,605|13,259,092|60,260|1,413|647,273|12,493
