都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|73,417|1,366,521|9,018|0|61,783|1,479
青森|7,834|115,782|1,604|0|6,191|39
岩手|3,800|143,549|221|0|3,526|53
宮城|18,090|284,940|1,166|3|16,525|118
秋田|2,470|29,915|417|0|2,026|27
山形|4,255|122,836|487|0|3,712|56
福島|10,636|497,663|781|1|9,679|176
茨城|29,311|41,263|3,349|1|25,742|220
栃木|19,588|556,794|3,005|0|16,463|120
群馬|22,868|389,546|3,844|4|18,840|184
埼玉|137,933|1,788,873|16,009|8|120,863|1,061
千葉|118,803|1,336,958|11,342|3|104,047|1,034
東京|463,147|4,508,774|62,790|13|397,173|3,184
神奈川|198,079|1,980,612|21,883|10|174,868|1,328
新潟|12,572|370,921|3,104|0|9,405|63
富山|5,549|141,559|430|0|4,992|52
石川|9,720|230,765|1,505|0|8,054|140
福井|4,237|144,343|600|0|3,599|38
山梨|6,314|151,221|938|0|5,351|29
長野|13,409|407,989|2,262|3|10,194|97
岐阜|23,801|520,909|3,064|0|20,013|220
静岡|35,309|790,569|7,098|1|26,265|210
愛知|129,692|1,591,810|18,930|3|109,594|1,168
三重|18,069|288,826|2,509|0|15,777|167
滋賀|17,616|321,924|3,958|0|13,553|105
京都|47,607|523,692|9,395|49|37,916|292
大阪|262,683|4,616,951|48,037|263|211,568|3,078
兵庫|97,838|947,257|14,519|4|81,917|1,402
奈良|20,255|313,843|3,214|9|16,889|152
和歌山|7,833|79,620|1,955|6|5,695|64
鳥取|2,416|193,908|581|0|1,798|5
島根|3,446|75,360|1,334|1|2,107|5
岡山|19,997|343,602|1,689|0|15,815|136
広島|38,256|1,122,580|14,304|7|23,738|214
山口|10,248|256,718|2,677|1|7,476|95
徳島|3,851|126,088|427|0|3,362|66
香川|6,165|159,680|1,202|0|4,925|38
愛媛|8,108|198,581|2,004|3|6,104|82
高知|4,829|120,820|528|2|4,268|33
福岡|95,055|1,582,021|15,567|1|76,216|633
佐賀|8,396|139,558|1,692|0|6,405|32
長崎|9,911|223,656|3,281|0|6,566|74
熊本|20,953|142,274|2,618|3|18,196|139
大分|10,602|337,334|1,929|0|8,589|84
宮崎|7,899|81,296|2,036|0|6,194|41
鹿児島|12,464|199,277|1,854|1|10,137|66
沖縄|75,316|505,076|10,943|39|63,977|399
その他（その他）|149|0|0|0|149|0
合計|2,160,796|30,414,054|322,100|439|1,808,242|18,498
