都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,169|768,222|1,563|23|38,377|1,377
青森|2,465|49,728|23|0|2,411|31
岩手|1,657|83,539|51|2|1,560|46
宮城|9,099|155,241|59|4|8,944|88
秋田|804|14,558|43|1|741|20
山形|2,020|64,565|19|2|1,954|47
福島|4,822|275,105|111|4|4,550|161
茨城|10,409|33,152|251|6|9,996|162
栃木|6,902|282,500|194|11|6,627|81
群馬|8,017|190,917|52|7|7,813|152
埼玉|46,004|953,586|968|18|44,207|829
千葉|39,718|670,639|1,010|16|38,005|703
東京|171,507|2,480,169|3,970|38|165,319|2,218
神奈川|66,375|1,022,092|1,568|36|63,865|942
新潟|3,394|167,593|48|3|3,299|47
富山|2,034|72,570|68|2|1,929|37
石川|3,927|120,480|49|0|3,760|115
福井|1,222|65,623|151|0|1,037|34
山梨|2,059|54,750|222|0|1,816|21
長野|5,012|199,773|72|2|4,922|91
岐阜|9,420|266,705|158|7|9,077|185
静岡|9,171|396,428|324|4|8,697|150
愛知|50,749|814,830|1,344|35|48,457|948
三重|5,239|142,045|101|4|5,166|110
滋賀|5,535|149,262|126|6|5,319|90
京都|16,519|279,286|176|14|16,093|240
大阪|102,950|2,096,279|1,441|171|98,054|2,640
兵庫|40,796|500,215|284|26|39,234|1,279
奈良|8,244|166,297|164|6|7,951|129
和歌山|2,671|41,602|17|3|2,547|49
鳥取|466|82,184|2|0|455|2
島根|551|29,812|3|1|547|1
岡山|7,584|162,012|72|8|7,385|126
広島|11,458|545,235|191|13|11,058|171
山口|3,125|119,622|75|1|2,973|77
徳島|1,654|64,046|11|0|1,580|63
香川|2,091|84,674|29|1|2,037|30
愛媛|2,752|95,427|16|3|2,661|75
高知|1,777|11,140|90|5|1,663|24
福岡|35,376|819,725|588|18|34,238|518
佐賀|2,553|55,922|17|0|2,549|24
長崎|3,139|122,713|72|0|2,998|69
熊本|6,464|81,632|85|7|6,266|113
大分|3,491|165,938|41|1|3,388|62
宮崎|3,076|44,111|20|0|3,019|27
鹿児島|3,647|110,140|59|1|3,586|38
沖縄|20,472|247,247|1,351|67|18,948|179
（その他）|149|-|0|-|149|-
合計|789,735|15,419,331|17,349|577|757,227|14,621
