都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|24,676|536,104|1,763|23|21,795|867
青森|1,620|33,457|279|3|1,318|23
岩手|970|56,703|158|2|780|32
宮城|8,118|120,706|424|10|7,606|69
秋田|492|10,180|102|0|381|9
山形|1,530|47,759|171|3|1,326|33
福島|3,464|188,741|374|12|2,966|124
茨城|8,271|29,913|548|19|7,588|135
栃木|5,401|216,506|239|3|5,091|71
群馬|6,014|137,279|521|4|5,550|104
埼玉|38,327|760,912|2,448|39|35,134|745
千葉|33,486|548,645|1,377|18|31,485|624
東京|141,005|2,024,859|7,009|63|132,098|1,898
神奈川|54,057|805,963|1,895|50|51,341|821
新潟|2,337|109,122|361|1|1,951|25
富山|1,350|51,908|157|7|1,164|29
石川|2,520|71,026|327|14|2,118|73
福井|898|48,433|116|1|749|33
山梨|1,193|35,312|98|1|1,076|19
長野|3,919|147,408|314|5|3,589|68
岐阜|6,035|190,069|516|4|5,387|132
静岡|6,541|293,084|348|2|6,072|121
愛知|33,833|557,541|3,251|37|29,951|631
三重|3,863|98,154|600|12|3,276|87
滋賀|3,818|106,967|539|10|3,218|61
京都|12,387|213,779|1,411|23|10,829|186
大阪|83,504|1,452,935|20,146|425|61,076|1,513
兵庫|32,043|384,042|4,838|95|26,514|690
奈良|6,366|125,853|1,025|27|5,264|77
和歌山|2,221|34,484|306|54|1,851|29
鳥取|374|61,944|51|0|316|2
島根|356|19,437|42|1|314|0
岡山|4,136|95,544|576|15|3,157|40
広島|6,079|261,403|433|7|5,478|110
山口|1,889|82,172|270|6|1,573|46
徳島|1,339|44,163|330|6|965|44
香川|1,311|62,603|201|2|1,094|22
愛媛|2,381|62,334|352|11|1,984|45
高知|1,067|8,133|92|2|955|20
福岡|23,778|610,763|3,123|34|20,301|354
佐賀|1,604|38,623|220|2|1,387|13
長崎|2,141|92,645|331|6|1,779|41
熊本|4,210|65,190|477|14|3,654|79
大分|1,950|112,690|499|2|1,425|26
宮崎|2,246|30,480|173|0|2,043|22
鹿児島|2,225|81,722|184|1|1,999|28
沖縄|12,625|191,970|1,141|8|11,353|137
（その他）|149|-|0|-|149|-
合計|600,119|11,359,660|60,156|1,084|528,470|10,358
