都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|19,277|388,924|534|5|18,024|689
青森|818|17,670|23|1|775|20
岩手|554|27,577|2|0|522|30
宮城|3,691|69,863|137|4|3,529|25
秋田|269|7,096|1|0|262|6
山形|543|27,811|12|0|516|15
福島|2,041|116,346|180|8|1,785|76
茨城|5,897|24,991|341|5|5,440|116
栃木|4,131|128,642|103|1|3,961|67
群馬|4,566|96,244|201|5|4,279|86
埼玉|29,730|563,396|1,268|42|27,865|597
千葉|26,880|420,597|1,369|21|25,044|467
東京|112,624|1,566,403|2,939|51|108,243|1,442
神奈川|45,312|609,562|1,044|27|43,573|695
新潟|1,095|45,666|71|1|1,009|15
富山|905|36,988|7|1|870|28
石川|1,873|52,792|109|7|1,722|62
福井|545|32,472|3|0|517|25
山梨|941|25,903|6|0|918|17
長野|2,364|100,741|12|0|2,343|41
岐阜|4,756|138,371|130|8|4,514|112
静岡|5,199|204,892|183|0|4,922|94
愛知|25,980|410,090|575|32|24,874|531
三重|2,549|63,656|117|6|2,454|56
滋賀|2,524|75,182|153|4|2,324|47
京都|9,076|158,431|163|2|8,769|157
大阪|47,439|812,914|981|79|44,917|1,128
兵庫|18,073|253,482|351|40|17,173|549
奈良|3,377|83,787|60|5|3,270|47
和歌山|1,166|24,651|11|1|1,113|18
鳥取|210|42,025|3|0|202|2
島根|284|16,183|3|0|281|0
岡山|2,496|66,389|53|2|2,389|32
広島|5,033|165,220|34|3|4,892|102
山口|1,385|60,724|44|0|1,301|40
徳島|457|27,063|26|2|415|16
香川|756|45,439|17|0|721|18
愛媛|1,065|32,650|32|2|1,010|23
高知|896|7,116|13|1|866|17
福岡|18,134|451,896|485|16|17,346|303
佐賀|1,072|28,616|52|1|1,031|8
長崎|1,612|68,588|18|0|1,557|37
熊本|3,450|56,893|31|2|3,347|72
大分|1,296|81,551|22|0|1,253|21
宮崎|1,953|24,753|16|1|1,930|21
鹿児島|1,762|68,286|24|1|1,738|27
沖縄|8,263|147,531|285|1|7,863|120
（その他）|149|-|0|-|149|-
合計|434,468|7,976,063|12,244|388|413,818|8,117
