都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|204,347|1,780,500|16,775|4|186,004|1,894
青森|30,427|183,961|4,264|0|26,083|80
岩手|15,747|202,053|2,376|1|13,301|70
宮城|52,032|434,116|5,215|3|46,054|166
秋田|13,554|48,133|1,765|0|11,746|43
山形|15,681|164,236|2,207|2|13,398|76
福島|31,328|651,254|3,562|2|27,577|189
茨城|100,092|44,484|9,504|5|90,232|356
栃木|56,034|648,610|5,881|1|49,924|229
群馬|63,503|524,539|5,244|5|57,984|275
埼玉|388,377|2,359,182|28,498|29|358,588|1,291
千葉|329,394|1,745,348|22,395|17|302,811|1,588
東京|1,168,981|5,798,568|120,234|45|1,044,692|4,055
神奈川|557,572|2,180,686|38,387|62|517,241|1,944
新潟|36,904|497,707|3,612|2|33,207|85
富山|25,190|203,107|4,844|0|20,275|71
石川|31,960|328,323|3,337|6|28,419|181
福井|19,380|251,038|2,258|2|17,081|41
山梨|20,578|229,365|1,706|1|18,816|61
長野|38,473|545,187|3,326|2|34,345|159
岐阜|63,401|703,879|4,107|5|58,541|304
静岡|111,439|1,018,639|10,650|5|98,839|372
愛知|382,734|2,230,779|23,991|34|356,838|1,905
三重|50,537|408,628|3,745|7|47,924|261
滋賀|63,197|499,095|7,149|3|55,865|183
京都|146,028|699,873|8,670|39|135,938|589
大阪|755,379|6,001,264|53,249|577|697,613|4,482
兵庫|311,648|1,313,914|21,857|20|287,756|2,037
奈良|70,099|431,917|9,997|11|59,771|331
和歌山|26,461|130,495|914|2|25,281|107
鳥取|8,333|286,030|743|0|7,483|11
島根|8,257|130,033|923|1|7,325|9
岡山|58,183|467,245|3,674|5|52,944|221
広島|86,942|1,476,989|7,133|7|79,373|436
山口|26,454|462,176|2,391|1|23,904|159
徳島|14,888|171,474|1,433|1|13,380|78
香川|26,023|216,730|3,286|2|22,638|99
愛媛|22,046|281,873|2,342|3|19,579|125
高知|15,463|200,034|1,647|3|13,719|97
福岡|279,623|2,156,877|27,686|13|245,017|1,086
佐賀|29,004|207,188|2,541|2|24,060|77
長崎|30,362|296,489|2,878|1|28,747|116
熊本|59,966|219,829|5,660|12|54,041|265
大分|28,916|460,750|1,808|4|26,984|124
宮崎|22,875|144,715|2,077|0|20,759|114
鹿児島|38,051|289,644|2,721|3|34,819|158
沖縄|113,104|635,220|5,288|5|107,381|437
その他（その他）|149|0|0|0|149|0
合計|6,049,116|40,362,176|503,950|955|5,504,446|27,037
