都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,633|738,158|3,481|32|35,988|1,319
青森|2,451|48,184|55|1|2,366|30
岩手|1,606|80,435|114|0|1,446|46
宮城|9,046|151,724|104|8|8,850|84
秋田|764|14,175|14|1|730|20
山形|2,012|63,062|47|2|1,919|46
福島|4,721|264,016|112|4|4,451|158
茨城|10,162|33,007|280|11|9,724|158
栃木|6,713|274,940|234|12|6,399|80
群馬|7,989|184,615|115|9|7,725|149
埼玉|45,151|925,325|1,001|30|43,330|820
千葉|38,582|645,497|896|21|36,990|696
東京|166,915|2,401,438|3,287|45|161,457|2,171
神奈川|64,495|985,166|1,691|43|61,880|924
新潟|3,371|157,121|129|5|3,195|47
富山|1,969|69,196|60|3|1,872|37
石川|3,883|113,420|100|2|3,668|112
福井|1,069|62,065|23|0|1,012|34
山梨|1,848|47,764|240|2|1,588|20
長野|4,940|192,433|99|2|4,825|90
岐阜|9,292|256,919|290|12|8,821|181
静岡|8,891|379,664|361|4|8,386|144
愛知|49,863|776,818|2,426|69|46,542|895
三重|5,153|134,562|172|10|5,008|109
滋賀|5,430|141,251|218|6|5,126|86
京都|16,375|269,973|385|21|15,742|230
大阪|101,941|1,983,403|4,066|198|94,486|2,544
兵庫|40,534|484,826|589|57|38,686|1,263
奈良|8,099|160,439|147|11|7,830|122
和歌山|2,654|41,135|24|4|2,526|48
鳥取|466|79,855|5|0|452|2
島根|551|28,600|14|2|537|0
岡山|7,556|153,838|269|7|7,125|121
広島|11,261|527,692|349|15|10,682|159
山口|3,084|113,166|158|2|2,855|71
徳島|1,647|61,986|20|0|1,564|63
香川|2,074|81,686|57|4|1,994|28
愛媛|2,738|91,500|16|4|2,647|75
高知|1,683|10,682|102|7|1,558|23
福岡|35,031|793,984|1,527|47|32,978|494
佐賀|2,539|53,545|26|1|2,527|23
長崎|3,070|118,709|108|1|2,894|68
熊本|6,404|80,455|142|7|6,152|110
大分|3,469|158,749|71|2|3,339|59
宮崎|3,056|43,735|40|2|2,983|27
鹿児島|3,605|107,819|171|2|3,423|33
沖縄|19,669|237,686|1,974|75|17,538|163
（その他）|149|-|0|-|149|-
合計|774,604|14,824,418|25,809|803|733,965|14,182
