都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|56,502|989,522|5,020|17|50,250|1,445
青森|4,272|68,665|891|2|3,348|33
岩手|2,969|106,904|325|0|2,595|49
宮城|14,584|205,419|2,230|31|12,208|101
秋田|1,605|21,753|258|2|1,325|22
山形|3,144|85,334|414|5|2,682|48
福島|8,651|363,646|1,018|13|7,468|165
茨城|20,467|37,826|2,276|30|18,004|187
栃木|13,121|391,211|1,811|18|11,208|102
群馬|14,728|255,982|2,444|24|12,125|159
埼玉|100,059|1,288,942|15,299|154|83,870|890
千葉|84,552|929,429|14,125|109|69,587|840
東京|340,665|3,262,819|36,266|287|301,921|2,478
神奈川|146,226|1,403,318|17,768|260|127,360|1,098
新潟|6,702|238,804|1,010|8|5,638|54
富山|4,335|99,476|1,208|14|3,086|41
石川|7,211|164,752|615|8|6,456|123
福井|2,545|96,170|310|1|2,199|36
山梨|4,376|92,433|683|2|3,671|25
長野|7,816|267,261|819|7|6,850|94
岐阜|15,449|345,227|2,861|9|12,386|200
静岡|21,305|535,472|5,487|36|15,648|170
愛知|80,442|1,062,840|18,145|53|61,262|1,035
三重|12,146|181,186|4,653|20|7,599|130
滋賀|10,445|205,115|2,279|10|8,070|96
京都|29,753|364,313|7,483|110|21,673|252
大阪|166,378|2,925,233|27,004|526|134,743|2,786
兵庫|63,990|646,357|7,774|71|54,880|1,339
奈良|13,198|217,414|1,719|16|11,342|137
和歌山|4,499|56,192|491|31|3,854|55
鳥取|1,419|124,731|262|0|1,135|3
島根|1,304|42,979|205|1|1,097|2
岡山|13,244|216,620|1,861|13|10,253|127
広島|18,187|723,783|1,526|22|14,975|181
山口|4,882|147,535|695|4|4,102|85
徳島|2,660|85,912|503|2|2,094|63
香川|4,173|113,077|738|7|3,401|34
愛媛|4,597|128,043|584|3|3,933|80
高知|3,377|79,343|744|4|2,602|31
福岡|64,381|1,091,649|11,563|35|51,630|565
佐賀|5,058|85,300|813|2|3,472|27
長崎|5,215|157,614|660|1|4,454|69
熊本|12,293|107,369|2,282|14|9,884|127
大分|6,879|223,706|1,422|2|5,389|68
宮崎|5,336|60,738|1,129|8|4,159|33
鹿児島|8,027|148,806|1,733|5|6,245|44
沖縄|42,121|339,639|6,221|113|35,512|258
（その他）|149|-|0|-|149|-
合計|1,465,437|20,785,859|215,627|2,110|1,227,794|15,987
