都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,127|1,213,255|174|2|59,486|1,472
青森|5,897|99,722|0|0|5,859|38
岩手|3,487|130,795|0|0|3,434|53
宮城|16,280|256,620|4|0|16,158|118
秋田|1,925|27,377|0|0|1,898|27
山形|3,556|108,430|3|0|3,497|56
福島|9,487|447,601|2|1|9,309|176
茨城|24,449|40,552|7|0|24,222|220
栃木|15,479|511,316|4|0|15,358|117
群馬|16,862|329,422|28|1|16,658|176
埼玉|115,820|1,578,009|82|7|114,681|1,057
千葉|100,462|1,175,240|32|0|99,400|1,028
東京|382,179|3,977,847|161|7|378,854|3,164
神奈川|169,245|1,743,965|112|2|167,820|1,313
新潟|8,021|307,960|13|0|7,947|61
富山|4,868|125,875|1|0|4,815|52
石川|7,969|206,749|1|0|7,817|129
福井|3,115|123,650|0|0|3,077|38
山梨|5,156|127,517|0|0|5,127|29
長野|8,883|349,383|0|0|8,842|97
岐阜|19,251|450,882|12|0|19,018|218
静岡|26,786|686,579|7|0|26,569|209
愛知|106,566|1,440,677|54|0|105,351|1,161
三重|14,814|258,315|3|0|14,975|163
滋賀|12,432|283,062|10|0|12,318|104
京都|35,986|453,932|27|0|35,668|291
大阪|203,100|3,988,432|157|12|199,879|3,064
兵庫|78,673|820,774|60|6|77,217|1,396
奈良|15,930|271,278|4|0|15,777|149
和歌山|5,302|67,391|3|0|5,132|62
鳥取|1,669|161,434|0|0|1,639|5
島根|1,732|61,558|2|0|1,725|5
岡山|15,535|298,358|62|1|15,321|136
広島|22,159|955,944|14|0|21,943|202
山口|5,788|204,869|2|0|5,693|93
徳島|3,291|112,470|1|0|3,224|66
香川|4,705|139,605|0|0|4,666|38
愛媛|5,412|167,404|2|0|5,328|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,604|1,365,490|73|4|73,900|624
佐賀|5,866|114,775|0|0|5,891|30
長崎|6,119|195,504|1|0|6,045|73
熊本|14,395|124,636|0|0|14,259|136
大分|8,187|291,406|1|0|8,102|84
宮崎|6,151|73,041|0|0|6,094|41
鹿児島|9,103|174,044|1|0|9,036|66
沖縄|50,309|421,777|12|0|49,905|398
その他（その他）|149|0|0|0|149|0
合計|1,722,448|26,570,369|1,132|43|1,703,217|18,350
