都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,943|754,446|2,632|29|37,110|1,340
青森|2,453|48,819|32|0|2,390|31
岩手|1,632|81,797|86|1|1,500|46
宮城|9,064|153,093|84|5|8,891|86
秋田|765|14,175|7|1|738|20
山形|2,020|63,506|39|3|1,935|46
福島|4,764|268,358|108|6|4,497|159
茨城|10,254|33,068|271|7|9,822|161
栃木|6,776|278,541|186|11|6,509|81
群馬|7,999|186,476|81|10|7,769|149
埼玉|45,459|937,191|886|25|43,747|826
千葉|39,070|658,435|1,012|17|37,357|701
東京|168,709|2,432,712|3,456|43|163,057|2,196
神奈川|65,302|997,435|1,656|41|62,710|936
新潟|3,384|160,722|100|6|3,237|47
富山|2,006|70,118|70|2|1,899|37
石川|3,911|117,381|77|2|3,717|114
福井|1,096|62,639|41|0|1,021|34
山梨|1,881|50,098|202|1|1,659|20
長野|4,961|194,537|70|2|4,875|91
岐阜|9,357|261,648|228|11|8,946|183
静岡|9,012|385,907|327|4|8,538|147
愛知|50,273|790,726|1,894|50|47,456|923
三重|5,182|137,890|115|5|5,095|109
滋賀|5,485|144,605|185|6|5,212|88
京都|16,449|274,855|261|16|15,937|235
大阪|102,334|2,030,368|1,948|214|96,971|2,589
兵庫|40,682|491,283|453|31|38,958|1,272
奈良|8,145|162,259|133|10|7,888|124
和歌山|2,657|41,350|10|4|2,542|48
鳥取|466|80,799|3|0|454|2
島根|551|29,236|9|1|541|1
岡山|7,577|158,467|139|4|7,302|124
広島|11,353|534,171|292|19|10,825|165
山口|3,101|116,931|116|1|2,914|71
徳島|1,650|62,949|18|0|1,569|63
香川|2,083|83,288|43|3|2,016|29
愛媛|2,749|93,663|19|4|2,655|75
高知|1,715|10,852|85|7|1,607|23
福岡|35,185|804,791|879|36|33,749|510
佐賀|2,546|54,700|14|0|2,542|24
長崎|3,106|120,436|94|0|2,943|69
熊本|6,432|81,073|103|9|6,218|111
大分|3,480|162,029|52|1|3,367|61
宮崎|3,067|43,842|24|0|3,003|27
鹿児島|3,632|108,991|127|2|3,503|34
沖縄|20,064|242,376|1,590|64|18,313|167
（その他）|149|-|0|-|149|-
合計|780,931|15,073,032|20,257|714|745,653|14,395
