都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,200|1,241,758|60|1|59,673|1,474
青森|5,900|102,354|3|0|5,859|38
岩手|3,487|133,594|0|0|3,434|53
宮城|16,286|261,146|2|0|16,166|118
秋田|1,934|27,569|5|0|1,902|27
山形|3,604|112,793|5|0|3,543|56
福島|9,494|460,510|6|0|9,312|176
茨城|24,463|40,567|13|1|24,230|220
栃木|15,502|519,348|11|0|15,374|117
群馬|17,036|342,660|112|2|16,748|176
埼玉|115,930|1,613,101|71|3|114,800|1,059
千葉|100,548|1,209,355|47|0|99,462|1,028
東京|382,389|4,078,217|166|4|379,052|3,171
神奈川|169,427|1,790,449|100|0|168,012|1,315
新潟|8,095|317,727|58|0|7,976|61
富山|4,868|129,250|0|0|4,816|52
石川|7,969|210,451|0|0|7,818|129
福井|3,115|125,115|0|0|3,077|38
山梨|5,157|131,552|1|0|5,127|29
長野|8,894|358,691|7|1|8,846|97
岐阜|19,269|461,851|8|0|19,043|218
静岡|26,859|708,900|50|0|26,597|209
愛知|106,666|1,479,130|55|0|105,450|1,161
三重|14,817|264,874|1|0|14,980|163
滋賀|12,440|289,769|7|0|12,329|104
京都|36,010|462,255|15|1|35,703|291
大阪|203,285|4,137,328|108|9|200,113|3,064
兵庫|78,749|843,077|57|2|77,294|1,398
奈良|15,936|277,243|1|0|15,786|149
和歌山|5,303|67,924|0|0|5,136|62
鳥取|1,669|165,358|0|0|1,639|5
島根|1,733|62,794|0|0|1,728|5
岡山|15,549|305,825|6|1|15,404|136
広島|22,175|968,318|1|0|21,972|202
山口|5,793|208,959|1|0|5,699|93
徳島|3,291|114,623|0|0|3,225|66
香川|4,705|142,582|0|0|4,666|38
愛媛|5,412|170,777|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,676|1,400,630|40|2|74,003|625
佐賀|5,866|117,894|0|0|5,891|30
長崎|6,119|199,549|0|0|6,046|73
熊本|14,395|124,797|0|0|14,259|136
大分|8,187|298,976|0|0|8,103|84
宮崎|6,153|73,129|1|0|6,095|41
鹿児島|9,103|175,382|0|0|9,037|66
沖縄|50,356|429,061|26|0|49,935|398
その他（その他）|149|0|0|0|149|0
合計|1,724,130|27,262,659|1,044|27|1,704,973|18,366
