都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|20,742|439,605|729|14|19,249|742
青森|932|24,302|57|1|855|20
岩手|604|42,694|36|0|538|30
宮城|5,427|86,294|1,243|3|4,156|28
秋田|283|7,420|12|0|265|6
山形|831|32,862|245|0|570|16
福島|2,415|141,389|280|11|2,025|110
茨城|6,600|26,008|322|1|6,152|126
栃木|4,526|169,536|162|2|4,294|70
群馬|4,929|110,174|176|2|4,654|99
埼玉|32,353|634,717|1,372|38|30,283|698
千葉|29,245|470,206|1,083|23|27,603|559
東京|119,661|1,733,095|3,268|44|114,688|1,705
神奈川|47,681|680,128|933|22|45,971|777
新潟|1,380|79,392|176|1|1,187|17
富山|933|40,917|21|1|884|28
石川|1,901|59,310|14|0|1,821|64
福井|568|35,009|21|0|522|25
山梨|956|30,877|1|0|937|18
長野|2,679|112,377|176|0|2,479|41
岐阜|4,909|156,160|116|2|4,670|123
静岡|5,619|237,667|218|2|5,286|115
愛知|27,025|451,860|567|9|25,885|573
三重|2,695|76,136|92|3|2,614|69
滋賀|2,731|85,590|85|4|2,592|54
京都|9,337|172,896|147|2|9,027|168
大阪|50,634|1,009,996|2,083|70|46,972|1,175
兵庫|19,346|289,285|857|57|17,905|584
奈良|3,618|93,746|159|5|3,407|52
和歌山|1,244|26,185|59|2|1,143|18
鳥取|211|46,269|1|0|205|2
島根|286|17,590|1|0|285|0
岡山|2,642|78,444|76|4|2,524|35
広島|5,107|178,091|40|0|4,956|106
山口|1,406|66,920|15|0|1,348|43
徳島|514|31,287|54|2|442|18
香川|782|50,108|19|1|748|18
愛媛|1,251|38,125|178|0|1,049|24
高知|914|7,434|9|3|886|19
福岡|18,881|501,511|377|7|18,174|330
佐賀|1,170|31,434|32|1|1,146|12
長崎|1,626|75,701|14|0|1,576|38
熊本|3,495|57,733|21|1|3,398|74
大分|1,304|90,972|6|0|1,276|22
宮崎|1,953|24,807|0|0|1,924|22
鹿児島|1,800|72,126|27|0|1,763|28
沖縄|9,175|161,688|582|3|8,472|127
（その他）|149|-|0|-|149|-
合計|464,470|9,086,073|16,162|341|438,955|9,028
