都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|30,402|597,067|5,092|30|24,155|934
青森|1,952|37,948|303|4|1,622|27
岩手|1,223|65,514|193|3|990|40
宮城|8,553|129,798|403|13|8,066|75
秋田|688|12,270|158|0|521|9
山形|1,715|52,037|175|5|1,503|37
福島|4,245|210,893|606|24|3,508|131
茨城|9,014|31,283|591|17|8,286|137
栃木|5,845|230,073|357|3|5,414|74
群馬|7,203|150,903|725|16|6,363|115
埼玉|41,556|817,113|2,692|48|38,102|762
千葉|35,486|579,584|1,498|20|33,333|655
東京|152,239|2,145,347|7,235|84|143,053|1,951
神奈川|57,873|861,075|2,512|49|54,507|854
新潟|2,849|124,364|421|6|2,401|27
富山|1,510|55,720|159|4|1,319|32
石川|3,233|78,446|646|13|2,489|96
福井|989|55,030|77|0|878|34
山梨|1,376|38,972|136|1|1,223|19
長野|4,351|159,648|364|8|3,973|75
岐阜|7,588|212,667|1,157|17|6,288|143
静岡|7,441|319,923|936|7|6,375|130
愛知|40,200|609,769|5,568|71|33,963|669
三重|4,461|109,813|628|11|3,854|96
滋賀|4,507|115,126|567|8|3,871|69
京都|14,232|232,724|1,468|29|12,636|196
大阪|94,775|1,642,040|18,824|372|73,061|1,958
兵庫|37,284|423,134|4,388|98|32,041|855
奈良|7,426|138,260|839|22|6,489|98
和歌山|2,483|37,109|201|37|2,209|35
鳥取|429|67,881|50|1|367|2
島根|433|21,314|59|1|374|0
岡山|6,136|108,427|1,308|26|4,071|71
広島|8,185|321,772|856|15|6,303|112
山口|2,423|92,132|491|6|1,881|51
徳島|1,571|50,344|179|6|1,336|56
香川|1,807|70,203|409|3|1,379|24
愛媛|2,620|74,358|201|5|2,353|66
高知|1,150|8,684|44|3|1,086|20
福岡|30,242|680,050|5,790|72|23,557|391
佐賀|2,226|44,832|383|8|1,790|15
長崎|2,724|103,144|519|15|2,156|52
熊本|5,116|71,804|853|22|4,179|84
大分|2,888|130,615|764|6|2,091|33
宮崎|2,764|36,174|461|5|2,269|25
鹿児島|2,871|92,459|471|3|2,371|28
沖縄|13,859|202,299|1,478|10|12,246|141
（その他）|149|-|0|-|149|-
合計|680,292|12,450,142|73,235|1,227|592,451|11,504
