都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|78,633|1,385,880|11,973|0|63,805|1,486
青森|8,469|120,884|1,911|0|6,519|39
岩手|4,065|145,625|416|0|3,596|53
宮城|19,109|301,669|1,699|2|16,799|118
秋田|3,110|31,905|938|0|2,145|27
山形|4,681|125,905|838|0|3,787|56
福島|11,345|508,899|1,285|3|9,884|176
茨城|31,428|42,163|4,272|1|26,934|222
栃木|21,185|561,590|3,833|0|17,230|122
群馬|25,085|404,818|5,128|2|19,772|185
埼玉|148,164|1,832,967|20,365|14|126,735|1,064
千葉|127,435|1,362,688|15,290|5|108,485|1,042
東京|498,549|4,618,009|83,039|18|412,320|3,190
神奈川|212,274|2,034,870|29,999|25|180,942|1,333
新潟|14,014|383,976|3,774|1|10,177|63
富山|5,932|146,239|791|1|5,089|52
石川|10,771|233,215|2,250|0|8,360|140
福井|4,668|150,813|836|1|3,794|38
山梨|7,325|151,221|1,462|0|5,838|30
長野|14,828|426,661|2,972|0|10,798|97
岐阜|25,807|534,199|4,048|0|20,771|222
静岡|38,638|815,637|9,050|2|28,810|210
愛知|139,194|1,634,204|25,279|3|112,738|1,177
三重|19,409|288,826|3,128|1|16,529|170
滋賀|19,193|329,540|4,731|0|14,356|106
京都|53,950|534,414|11,408|46|40,032|296
大阪|285,908|4,702,117|60,914|317|221,902|3,092
兵庫|105,715|966,786|19,363|7|84,947|1,405
奈良|22,028|325,898|4,262|12|17,613|153
和歌山|8,740|82,812|2,637|9|5,918|64
鳥取|2,687|199,315|783|0|1,867|5
島根|3,826|75,360|1,390|2|2,430|6
岡山|21,958|343,602|1,689|0|15,815|136
広島|41,886|1,173,596|15,741|5|25,925|220
山口|11,341|278,857|3,117|2|8,129|95
徳島|4,108|128,843|584|0|3,460|67
香川|6,882|162,417|1,751|0|5,091|40
愛媛|8,914|201,790|2,232|3|6,598|84
高知|5,148|125,309|741|3|4,373|34
福岡|104,064|1,621,081|21,761|3|78,055|637
佐賀|9,443|144,145|1,923|0|6,926|33
長崎|11,493|229,463|4,325|2|7,100|74
熊本|23,382|146,905|4,122|6|19,121|139
大分|11,591|344,979|2,414|0|9,093|84
宮崎|9,561|89,394|2,698|0|6,802|41
鹿児島|13,847|203,805|2,673|0|10,521|69
沖縄|78,358|519,822|9,971|41|67,949|399
その他（その他）|149|0|0|0|149|0
合計|2,338,290|31,173,113|415,806|537|1,886,029|18,591
