都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|36,950|666,980|8,298|56|27,376|1,066
青森|2,315|43,315|293|1|1,992|30
岩手|1,407|72,307|130|2|1,234|43
宮城|8,823|143,109|230|8|8,494|83
秋田|755|13,668|65|1|678|12
山形|1,940|58,114|208|5|1,692|40
福島|4,542|237,394|298|15|4,104|140
茨城|9,640|32,520|496|9|8,999|145
栃木|6,278|260,293|378|9|5,822|78
群馬|7,764|165,713|449|21|7,179|136
埼玉|43,433|871,262|1,786|44|40,865|782
千葉|36,867|607,354|1,060|20|35,130|677
東京|159,708|2,264,291|5,429|70|152,231|2,048
神奈川|60,886|918,476|2,093|77|57,915|878
新潟|3,159|141,254|313|7|2,810|36
富山|1,839|62,962|297|6|1,507|35
石川|3,691|89,282|483|16|3,106|101
福井|1,035|58,594|39|1|962|34
山梨|1,522|41,166|114|1|1,390|19
長野|4,747|176,258|319|12|4,413|83
岐阜|8,628|235,343|778|20|7,692|158
静岡|8,247|348,307|740|6|7,371|136
愛知|46,057|691,532|5,792|103|39,507|758
三重|4,836|123,611|347|13|4,510|103
滋賀|4,988|125,872|446|13|4,463|79
京都|15,644|252,467|1,097|32|14,416|208
大阪|99,208|1,794,350|9,212|377|86,801|2,260
兵庫|39,386|452,865|2,492|97|35,746|1,157
奈良|7,839|150,366|373|19|7,352|114
和歌山|2,595|39,674|102|32|2,410|43
鳥取|463|72,736|35|0|418|2
島根|529|26,359|95|4|434|0
岡山|7,244|133,532|992|31|6,022|102
広島|10,327|400,161|1,091|30|8,140|125
山口|2,881|103,923|491|7|2,330|60
徳島|1,628|57,978|65|3|1,502|61
香川|1,983|76,346|160|2|1,804|24
愛媛|2,699|84,938|90|5|2,537|72
高知|1,398|9,415|199|5|1,179|20
福岡|33,697|738,981|4,361|82|28,709|440
佐賀|2,478|49,075|182|5|2,297|19
長崎|2,864|110,651|175|6|2,626|63
熊本|6,143|77,790|678|27|5,368|97
大分|3,309|143,872|390|6|2,874|45
宮崎|3,019|40,988|184|2|2,800|25
鹿児島|3,256|100,112|313|3|2,916|30
沖縄|16,296|215,732|2,364|72|13,790|148
（その他）|149|-|0|-|149|-
合計|735,092|13,581,288|56,022|1,383|664,062|12,815
