都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|19,388|394,409|561|5|18,138|691
青森|820|17,718|24|0|776|20
岩手|555|27,687|2|0|523|30
宮城|3,735|70,805|156|5|3,554|25
秋田|269|7,096|1|0|262|6
山形|543|27,916|12|0|516|15
福島|2,071|118,077|191|8|1,800|80
茨城|5,969|25,001|339|6|5,514|116
栃木|4,157|130,365|111|1|3,978|68
群馬|4,595|96,668|198|4|4,310|87
埼玉|29,934|569,518|1,323|39|27,993|618
千葉|27,124|424,387|1,396|20|25,253|475
東京|113,218|1,579,922|2,892|51|108,864|1,462
神奈川|45,555|612,720|1,044|27|43,797|714
新潟|1,110|45,953|74|2|1,021|15
富山|907|37,151|9|1|870|28
石川|1,877|53,499|93|7|1,742|62
福井|545|32,587|2|0|518|25
山梨|941|27,101|4|0|920|17
長野|2,369|101,091|17|0|2,343|41
岐阜|4,771|140,292|129|11|4,530|112
静岡|5,231|206,239|187|0|4,947|97
愛知|26,098|403,390|579|29|24,981|538
三重|2,564|67,122|110|5|2,475|57
滋賀|2,546|75,787|150|4|2,349|47
京都|9,079|159,089|154|2|8,781|158
大阪|47,594|828,199|923|75|45,126|1,134
兵庫|18,130|257,318|362|36|17,212|556
奈良|3,396|84,240|66|6|3,283|47
和歌山|1,167|24,736|9|0|1,116|18
鳥取|210|42,239|2|0|203|2
島根|284|16,183|1|0|283|0
岡山|2,518|69,524|44|1|2,419|33
広島|5,037|166,610|31|1|4,899|103
山口|1,385|60,724|35|0|1,309|41
徳島|461|27,444|26|2|419|16
香川|758|45,936|14|0|726|18
愛媛|1,066|34,001|23|1|1,019|24
高知|902|7,175|18|2|866|18
福岡|18,196|456,576|427|17|17,466|303
佐賀|1,078|28,780|52|1|1,036|9
長崎|1,612|69,383|11|0|1,564|37
熊本|3,455|56,893|32|1|3,347|72
大分|1,297|82,515|20|0|1,255|22
宮崎|1,953|24,794|16|1|1,930|21
鹿児島|1,762|68,566|16|1|1,746|27
沖縄|8,306|148,848|269|1|7,922|120
（その他）|149|-|0|-|149|-
合計|436,687|8,052,274|12,155|373|416,050|8,225
