都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|52,591|942,602|4,520|14|46,445|1,435
青森|3,541|63,875|552|0|2,956|33
岩手|2,678|102,585|400|2|2,230|48
宮城|12,947|192,876|1,930|20|10,753|95
秋田|1,364|19,331|230|2|1,113|21
山形|2,822|78,465|386|5|2,388|48
福島|7,884|348,599|1,033|20|6,687|164
茨城|18,008|36,482|2,497|23|15,332|179
栃木|11,560|376,712|1,910|21|9,551|99
群馬|12,594|239,512|2,301|23|10,136|157
埼玉|86,694|1,230,608|27,253|153|58,573|868
千葉|71,737|882,835|11,979|103|58,975|783
東京|307,870|3,119,292|45,456|270|260,043|2,371
神奈川|125,121|1,329,499|17,372|221|106,697|1,052
新潟|5,768|223,131|1,011|6|4,703|54
富山|3,631|93,111|993|10|2,600|38
石川|6,698|156,743|783|8|5,781|121
福井|2,192|91,545|250|1|1,906|36
山梨|3,598|86,511|639|2|2,943|23
長野|6,976|252,666|817|5|5,932|94
岐阜|12,684|326,128|1,913|4|10,484|193
静岡|16,828|500,269|4,921|24|11,745|162
愛知|65,581|994,915|8,836|33|55,719|1,026
三重|8,796|170,434|2,303|11|6,566|118
滋賀|8,787|191,367|1,946|8|6,746|95
京都|25,272|346,389|4,925|106|19,525|250
大阪|145,148|2,760,556|19,512|496|121,262|2,756
兵庫|55,199|610,937|5,896|62|47,975|1,328
奈良|11,424|205,095|1,355|8|9,935|134
和歌山|3,902|51,512|462|20|3,300|51
鳥取|1,226|114,006|250|3|951|3
島根|1,063|40,685|194|1|867|2
岡山|11,366|208,397|1,485|7|8,975|127
広島|14,813|662,019|1,235|9|12,874|180
山口|4,294|140,551|720|2|3,494|80
徳島|2,168|80,273|284|0|1,821|63
香川|3,496|106,442|764|9|2,699|34
愛媛|4,075|120,179|727|6|3,270|78
高知|2,684|71,421|435|2|2,218|31
福岡|55,849|1,034,976|9,403|34|44,820|557
佐賀|4,260|77,148|756|0|2,961|27
長崎|4,656|150,985|771|1|3,820|69
熊本|10,426|98,074|1,837|13|8,466|123
大分|5,449|210,368|1,298|1|4,086|65
宮崎|4,286|53,900|800|1|3,511|28
鹿児島|6,615|135,705|1,691|4|4,693|42
沖縄|36,882|321,707|6,509|117|29,941|248
（その他）|149|-|0|-|149|-
合計|1,273,652|19,651,418|203,540|1,891|1,048,617|15,589
