都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,722|1,155,151|123|2|59,154|1,470
青森|5,892|94,240|18|1|5,836|38
岩手|3,486|125,831|0|0|3,433|53
宮城|16,259|247,623|7|1|16,133|118
秋田|1,900|26,861|3|0|1,870|27
山形|3,548|102,962|17|0|3,475|56
福島|9,483|426,201|7|2|9,301|175
茨城|24,390|40,489|25|2|24,147|218
栃木|15,441|495,030|15|1|15,310|116
群馬|16,765|310,402|52|0|16,537|176
埼玉|115,573|1,508,793|153|19|114,379|1,041
千葉|100,287|1,114,295|93|5|99,161|1,023
東京|377,521|3,797,046|401|15|373,990|3,130
神奈川|168,874|1,662,469|173|13|167,395|1,306
新潟|7,990|298,159|18|0|7,911|61
富山|4,865|119,672|11|0|4,802|52
石川|7,962|200,424|21|1|7,790|129
福井|3,104|119,850|2|0|3,065|37
山梨|5,155|118,971|8|0|5,118|29
長野|8,868|331,466|28|0|8,799|96
岐阜|19,098|426,767|68|1|18,808|218
静岡|26,739|648,321|16|0|26,514|209
愛知|106,290|1,365,239|220|5|104,914|1,156
三重|14,779|241,279|28|1|14,911|163
滋賀|12,402|269,108|46|0|12,253|103
京都|35,867|435,351|60|1|35,511|290
大阪|202,321|3,683,970|541|50|197,255|3,044
兵庫|78,385|777,771|233|7|76,757|1,395
奈良|15,870|259,308|47|1|15,674|149
和歌山|5,291|66,305|5|1|5,119|62
鳥取|1,666|153,417|6|0|1,630|5
島根|1,691|57,507|30|1|1,656|5
岡山|15,275|276,298|58|2|15,049|136
広島|22,027|923,761|62|0|21,763|202
山口|5,720|194,711|31|0|5,596|93
徳島|3,285|107,592|3|0|3,217|65
香川|4,703|133,654|3|0|4,661|38
愛媛|5,368|157,788|51|0|5,235|82
高知|4,158|101,867|11|0|4,115|32
福岡|74,392|1,299,845|98|7|73,668|621
佐賀|5,852|108,588|31|0|5,842|30
長崎|6,105|186,228|24|0|6,008|73
熊本|14,390|124,195|18|2|14,236|136
大分|8,186|275,978|7|0|8,095|84
宮崎|6,151|73,028|6|0|6,088|41
鹿児島|9,101|170,762|4|0|9,031|66
沖縄|50,206|407,437|149|4|49,656|380
その他（その他）|149|0|0|0|149|0
合計|1,713,552|25,222,010|3,031|145|1,691,017|18,229
