都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|58,165|1,021,436|3,596|26|53,209|1,456
青森|4,782|72,969|1,131|2|3,618|33
岩手|3,224|110,603|381|2|2,793|50
宮城|15,291|213,429|1,605|31|13,554|104
秋田|1,687|22,454|169|2|1,495|23
山形|3,287|86,386|278|5|2,959|50
福島|8,984|373,952|615|14|8,200|169
茨城|21,846|37,826|1,936|30|19,715|195
栃木|13,865|402,489|1,244|18|12,516|105
群馬|15,601|262,794|1,601|31|13,838|162
埼玉|106,183|1,329,209|11,947|146|93,328|908
千葉|92,571|965,510|12,520|102|79,156|893
東京|356,595|3,345,638|28,064|264|325,986|2,545
神奈川|156,169|1,433,442|13,716|220|141,314|1,139
新潟|7,062|246,239|913|11|6,094|55
富山|4,563|102,442|615|14|3,904|44
石川|7,434|173,655|488|4|6,804|123
福井|2,702|100,551|250|2|2,416|36
山梨|4,582|92,433|578|3|3,985|25
長野|8,156|276,256|579|5|7,464|94
岐阜|16,893|361,285|2,385|24|14,341|204
静岡|24,153|549,011|4,659|32|19,309|185
愛知|90,620|1,102,894|21,811|79|67,756|1,053
三重|13,416|192,585|3,827|29|9,726|138
滋賀|11,304|213,115|1,699|13|9,508|97
京都|32,322|380,092|4,527|92|27,202|254
大阪|180,706|3,042,352|26,136|599|149,753|2,830
兵庫|69,040|666,775|7,556|78|60,137|1,347
奈良|14,281|223,049|1,598|16|12,542|141
和歌山|4,861|59,346|470|23|4,236|55
鳥取|1,522|130,759|244|2|1,255|4
島根|1,444|45,572|216|1|1,226|2
岡山|14,223|231,974|1,686|21|11,771|132
広島|19,673|779,859|1,304|21|16,917|185
山口|5,243|155,099|641|3|4,515|87
徳島|2,880|90,638|380|2|2,436|64
香川|4,459|117,449|490|9|3,936|34
愛媛|4,790|134,626|368|5|4,341|81
高知|3,760|82,509|559|9|3,170|31
福岡|68,835|1,130,029|10,128|36|57,546|574
佐賀|5,434|90,312|553|2|3,796|28
長崎|5,544|162,298|596|2|4,883|69
熊本|13,234|112,361|1,781|18|11,325|128
大分|7,447|233,747|918|5|6,460|69
宮崎|5,653|62,925|798|8|4,690|33
鹿児島|8,499|154,444|894|7|7,551|52
沖縄|44,282|349,832|6,109|130|37,699|261
（その他）|149|-|0|-|149|-
合計|1,567,416|21,524,650|184,559|2,198|1,360,524|16,347
