都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|20,013|413,527|701|4|18,672|715
青森|877|22,173|57|0|800|20
岩手|565|30,213|10|0|525|30
宮城|4,137|75,895|375|4|3,736|26
秋田|270|7,194|2|0|262|6
山形|561|29,610|22|0|524|15
福島|2,211|128,117|240|16|1,874|97
茨城|6,219|25,292|283|4|5,814|122
栃木|4,305|157,781|140|0|4,096|69
群馬|4,715|102,718|120|2|4,503|92
埼玉|31,072|598,686|1,378|40|29,018|676
千葉|28,111|442,572|1,078|21|26,513|520
東京|115,884|1,648,040|2,678|42|111,601|1,605
神奈川|46,538|646,160|939|23|44,850|749
新潟|1,196|46,600|93|1|1,087|16
富山|912|39,129|9|2|875|28
石川|1,887|56,042|20|3|1,803|62
福井|547|33,668|3|0|519|25
山梨|953|28,326|11|0|924|18
長野|2,439|106,507|62|0|2,365|41
岐阜|4,801|148,096|63|8|4,620|118
静岡|5,429|222,960|227|0|5,097|105
愛知|26,463|427,593|489|17|25,414|560
三重|2,612|70,180|82|4|2,545|64
滋賀|2,657|80,226|146|6|2,460|51
京都|9,202|165,293|157|1|8,895|164
大阪|48,459|899,152|1,017|61|45,873|1,158
兵庫|18,507|271,527|477|43|17,464|566
奈良|3,467|88,594|72|5|3,347|48
和歌山|1,182|25,163|14|2|1,125|18
鳥取|210|44,155|1|0|205|2
島根|285|16,686|1|0|284|0
岡山|2,588|72,624|77|1|2,441|34
広島|5,066|169,571|36|4|4,927|103
山口|1,393|62,904|19|0|1,331|43
徳島|464|28,549|15|1|431|18
香川|769|47,453|14|0|737|18
愛媛|1,074|35,168|15|1|1,035|24
高知|909|7,218|9|3|881|19
福岡|18,523|476,158|402|12|17,805|316
佐賀|1,144|30,237|67|1|1,088|10
長崎|1,614|72,105|2|0|1,574|38
熊本|3,474|57,424|24|0|3,379|74
大分|1,299|86,375|9|0|1,268|22
宮崎|1,953|24,804|1|0|1,923|22
鹿児島|1,764|70,027|8|1|1,755|27
沖縄|8,540|155,117|299|2|8,125|122
（その他）|149|-|0|-|149|-
合計|447,409|8,493,609|11,964|335|426,539|8,676
