都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,265|728,396|4,774|37|34,424|1,269
青森|2,444|47,644|98|2|2,316|30
岩手|1,564|79,285|110|0|1,408|46
宮城|9,012|150,559|145|8|8,776|84
秋田|761|14,046|15|1|727|19
山形|2,004|61,862|58|3|1,900|46
福島|4,689|257,885|144|4|4,390|155
茨城|10,027|32,980|267|10|9,603|157
栃木|6,629|271,805|251|10|6,298|80
群馬|7,970|182,168|163|9|7,659|148
埼玉|44,892|914,438|1,168|37|42,910|814
千葉|38,220|640,675|962|18|36,565|693
東京|165,598|2,375,529|3,628|51|159,828|2,142
神奈川|63,778|972,090|1,795|50|61,062|921
新潟|3,340|154,152|144|1|3,150|46
富山|1,949|68,443|83|7|1,829|37
石川|3,861|106,327|148|3|3,600|110
福井|1,062|61,075|21|0|1,007|34
山梨|1,777|47,764|220|2|1,537|20
長野|4,920|189,515|133|2|4,771|87
岐阜|9,226|253,403|401|19|8,649|176
静岡|8,787|372,339|427|6|8,217|143
愛知|49,445|763,178|3,157|83|45,413|875
三重|5,115|134,562|224|9|4,919|108
滋賀|5,385|139,236|319|9|4,983|83
京都|16,290|266,837|442|18|15,592|227
大阪|101,552|1,946,160|5,854|215|92,317|2,512
兵庫|40,406|480,047|806|62|38,354|1,255
奈良|8,057|158,592|162|9|7,775|120
和歌山|2,648|41,007|25|6|2,520|47
鳥取|466|78,980|9|0|448|2
島根|548|28,600|17|2|531|0
岡山|7,533|153,838|269|7|7,125|120
広島|11,133|523,290|422|16|10,362|150
山口|3,058|113,166|185|3|2,804|69
徳島|1,639|61,078|18|0|1,558|63
香川|2,062|81,016|72|5|1,969|26
愛媛|2,736|91,432|24|4|2,637|75
高知|1,645|10,508|140|12|1,484|21
福岡|34,890|783,765|1,906|45|32,438|488
佐賀|2,538|52,599|47|1|2,503|23
長崎|3,039|117,185|146|1|2,825|68
熊本|6,386|80,173|209|11|6,069|108
大分|3,460|156,541|98|3|3,303|59
宮崎|3,056|43,591|36|2|2,983|27
鹿児島|3,554|106,924|206|2|3,340|33
沖縄|19,247|231,850|2,287|85|16,810|156
（その他）|149|-|0|-|149|-
合計|768,812|14,626,535|32,235|890|721,837|13,972
