都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|21,512|466,237|872|19|19,846|768
青森|1,131|26,925|174|0|937|20
岩手|732|48,763|123|1|579|30
宮城|6,813|99,172|1,405|12|5,369|39
秋田|319|8,015|39|2|274|6
山形|1,129|38,451|236|2|876|17
福島|2,721|159,214|308|12|2,296|117
茨城|6,993|27,318|310|3|6,555|128
栃木|4,850|179,375|242|3|4,538|70
群馬|5,191|118,563|229|4|4,861|101
埼玉|33,920|672,633|1,596|34|31,610|714
千葉|30,373|493,846|1,037|13|28,753|583
東京|124,450|1,821,744|3,924|41|118,732|1,794
神奈川|49,068|724,492|1,115|22|47,161|792
新潟|1,653|88,913|247|2|1,388|18
富山|1,001|43,461|73|1|899|29
石川|1,992|62,403|92|1|1,833|65
福井|639|38,178|73|1|539|27
山梨|1,001|32,134|36|1|946|19
長野|3,069|124,647|278|0|2,760|42
岐阜|5,074|165,762|167|3|4,778|129
静岡|5,892|258,463|227|0|5,545|120
愛知|28,168|484,046|1,110|8|26,462|596
三重|2,924|79,034|241|5|2,695|72
滋賀|2,924|91,115|202|3|2,664|58
京都|9,937|183,888|532|4|9,253|173
大阪|57,531|1,118,701|6,792|167|49,046|1,202
兵庫|21,536|312,596|2,147|78|18,791|598
奈良|4,276|102,793|635|7|3,586|55
和歌山|1,454|28,001|200|8|1,210|18
鳥取|284|51,512|68|0|207|2
島根|291|18,477|6|0|285|0
岡山|2,830|81,422|82|3|2,575|36
広島|5,228|188,023|99|1|5,017|106
山口|1,448|71,202|40|0|1,368|43
徳島|639|33,954|144|3|474|21
香川|955|54,174|170|0|769|19
愛媛|1,627|43,153|470|6|1,133|24
高知|945|7,528|36|1|890|19
福岡|19,253|525,072|396|6|18,523|334
佐賀|1,244|33,294|63|0|1,187|13
長崎|1,648|79,798|21|0|1,588|39
熊本|3,530|58,603|34|2|3,422|74
大分|1,333|96,288|29|1|1,282|22
宮崎|1,971|24,946|12|0|1,930|22
鹿児島|1,886|75,535|67|0|1,803|28
沖縄|10,194|171,448|963|3|9,108|129
（その他）|149|-|0|-|149|-
合計|493,728|9,713,312|27,362|483|456,492|9,331
