都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,708|799,145|522|11|39,745|1,412
青森|2,538|52,324|45|0|2,462|31
岩手|1,766|88,554|90|1|1,629|47
宮城|9,272|160,611|139|1|9,029|91
秋田|931|16,159|51|2|860|20
山形|2,044|67,378|27|1|1,970|47
福島|5,049|289,317|176|4|4,712|161
茨城|10,765|33,871|243|6|10,356|166
栃木|7,209|311,224|193|9|6,934|82
群馬|8,071|199,003|38|3|7,879|154
埼玉|47,618|995,632|1,424|22|45,359|835
千葉|41,658|713,703|1,278|15|39,665|715
東京|180,074|2,598,858|5,885|62|171,941|2,248
神奈川|69,617|1,072,099|2,020|38|66,637|960
新潟|3,463|177,258|73|0|3,337|53
富山|2,057|76,215|23|1|1,996|38
石川|4,008|126,060|79|1|3,810|115
福井|1,351|71,234|93|1|1,223|35
山梨|2,144|62,325|51|0|2,072|21
長野|5,057|212,206|36|0|5,004|93
岐阜|9,484|277,521|53|5|9,244|187
静岡|9,546|418,670|319|5|9,075|152
愛知|51,429|854,147|600|13|49,850|979
三重|5,321|148,938|81|3|5,266|113
滋賀|5,607|157,405|71|3|5,446|90
京都|16,762|290,365|143|4|16,339|246
大阪|104,482|2,230,599|1,338|122|99,653|2,692
兵庫|41,162|519,903|287|13|39,566|1,309
奈良|8,434|174,026|134|6|8,168|132
和歌山|2,703|42,435|19|1|2,577|49
鳥取|494|85,930|27|0|458|2
島根|560|32,023|6|0|552|2
岡山|7,609|168,599|22|1|7,455|126
広島|11,560|561,085|74|8|11,297|176
山口|3,171|124,469|40|1|3,051|80
徳島|1,660|66,353|5|0|1,592|63
香川|2,112|88,141|19|1|2,067|31
愛媛|2,755|98,707|4|2|2,676|75
高知|1,880|11,759|64|4|1,789|27
福岡|35,841|852,646|365|9|34,893|525
佐賀|2,570|58,547|21|0|2,563|24
長崎|3,225|128,350|57|0|3,100|69
熊本|6,495|82,372|27|1|6,349|119
大分|3,504|173,595|19|0|3,421|64
宮崎|3,107|44,740|22|0|3,048|27
鹿児島|3,727|113,372|52|1|3,664|39
沖縄|21,255|258,148|660|47|20,395|206
（その他）|149|-|0|-|149|-
合計|813,004|16,186,021|17,015|428|780,323|14,928
