都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|178,550|1,677,754|23,142|8|153,776|1,790
青森|22,521|166,479|3,634|0|18,822|65
岩手|11,702|183,725|3,062|0|8,580|60
宮城|42,466|396,443|5,820|8|35,849|146
秋田|10,301|44,314|1,774|1|8,494|33
山形|12,256|154,106|1,930|2|10,258|68
福島|25,187|615,762|2,762|6|22,237|188
茨城|77,103|44,100|8,066|11|68,739|298
栃木|47,589|626,603|7,611|7|39,776|202
群馬|53,805|489,099|6,057|8|47,496|252
埼玉|327,271|2,220,582|31,852|54|294,214|1,205
千葉|279,852|1,638,562|29,272|23|245,217|1,374
東京|1,030,785|5,518,529|151,804|70|875,241|3,740
神奈川|471,044|2,180,686|47,822|104|421,482|1,740
新潟|30,594|469,040|3,479|1|27,044|71
富山|19,297|186,780|5,802|6|13,428|67
石川|26,100|300,244|3,842|7|22,063|172
福井|13,654|221,035|1,812|4|11,803|39
山梨|17,367|198,398|2,086|2|15,245|49
長野|32,123|513,832|3,742|3|27,958|149
岐阜|55,189|659,222|5,829|7|48,448|282
静岡|92,727|968,265|12,339|4|78,854|344
愛知|328,963|2,092,111|36,080|52|291,203|1,680
三重|42,808|369,137|5,000|8|38,760|248
滋賀|51,670|435,633|8,716|2|42,813|141
京都|128,661|661,183|14,875|80|111,738|457
大阪|673,105|5,681,649|99,271|779|569,776|4,002
兵庫|268,084|1,244,328|30,120|36|236,128|1,863
奈良|58,822|405,275|14,089|21|44,465|268
和歌山|23,330|120,133|1,476|5|21,600|104
鳥取|6,936|262,901|1,403|0|5,437|9
島根|6,687|109,739|837|0|5,842|8
岡山|50,590|424,777|4,981|12|40,128|203
広島|75,670|1,403,366|11,052|12|64,221|397
山口|21,894|407,169|2,453|2|19,308|133
徳島|11,762|159,360|2,235|3|9,460|74
香川|19,821|200,369|3,234|7|16,508|79
愛媛|17,752|257,435|2,154|2|15,480|118
高知|12,609|182,321|1,745|7|10,782|82
福岡|241,790|2,027,081|33,547|19|201,351|975
佐賀|24,242|190,723|2,793|2|17,998|65
長崎|26,140|280,521|4,101|3|22,967|108
熊本|50,539|199,384|6,578|11|43,726|235
大分|24,801|430,032|2,659|0|22,037|105
宮崎|19,290|132,617|2,061|0|17,195|95
鹿児島|32,440|268,670|3,467|2|28,443|129
沖縄|102,571|596,851|6,474|18|95,659|429
その他（その他）|149|0|0|0|149|0
合計|5,198,609|38,016,325|664,940|1,419|4,488,198|24,341
