都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,135|1,214,529|169|2|59,502|1,472
青森|5,897|99,746|0|0|5,859|38
岩手|3,487|130,795|0|0|3,434|53
宮城|16,280|256,658|4|0|16,158|118
秋田|1,925|27,377|0|0|1,898|27
山形|3,556|108,430|3|0|3,497|56
福島|9,487|447,601|2|1|9,309|176
茨城|24,449|40,552|6|0|24,223|220
栃木|15,479|511,785|3|0|15,359|117
群馬|16,863|329,422|24|1|16,663|176
埼玉|115,823|1,578,864|71|7|114,695|1,057
千葉|100,462|1,177,705|28|0|99,406|1,028
東京|382,188|3,977,847|157|7|378,867|3,164
神奈川|169,252|1,743,965|95|2|167,844|1,313
新潟|8,022|307,974|14|0|7,947|61
富山|4,868|125,875|1|0|4,815|52
石川|7,969|206,781|1|0|7,817|129
福井|3,115|123,661|0|0|3,077|38
山梨|5,156|127,517|0|0|5,127|29
長野|8,884|349,383|1|0|8,842|97
岐阜|19,253|450,882|13|0|19,020|218
静岡|26,786|686,579|8|0|26,569|209
愛知|106,572|1,440,677|59|0|105,352|1,161
三重|14,815|258,315|4|0|14,975|163
滋賀|12,432|283,515|9|0|12,319|104
京都|35,988|454,269|26|0|35,669|291
大阪|203,113|3,999,522|145|12|199,904|3,064
兵庫|78,678|822,327|53|6|77,229|1,396
奈良|15,930|271,278|2|0|15,779|149
和歌山|5,302|67,392|3|0|5,132|62
鳥取|1,669|161,501|0|0|1,639|5
島根|1,732|61,558|2|0|1,725|5
岡山|15,535|298,358|62|1|15,321|136
広島|22,165|958,947|17|0|21,946|202
山口|5,788|204,869|2|0|5,693|93
徳島|3,291|112,494|1|0|3,224|66
香川|4,705|139,717|0|0|4,666|38
愛媛|5,412|167,406|2|0|5,328|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,607|1,366,605|69|4|73,911|624
佐賀|5,866|114,912|0|0|5,891|30
長崎|6,119|195,544|1|0|6,045|73
熊本|14,395|124,636|0|0|14,259|136
大分|8,187|291,414|1|0|8,102|84
宮崎|6,151|73,041|0|0|6,094|41
鹿児島|9,103|174,138|1|0|9,036|66
沖縄|50,310|421,828|14|0|49,904|398
その他（その他）|149|0|0|0|149|0
合計|1,722,517|26,593,638|1,073|43|1,703,354|18,350
