都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,116|1,210,870|172|2|59,470|1,472
青森|5,897|99,671|0|0|5,859|38
岩手|3,487|130,795|0|0|3,434|53
宮城|16,280|256,312|4|0|16,158|118
秋田|1,925|27,377|0|0|1,898|27
山形|3,555|108,430|2|0|3,497|56
福島|9,487|447,601|2|1|9,309|176
茨城|24,448|40,552|6|0|24,222|220
栃木|15,479|510,776|4|0|15,358|117
群馬|16,854|329,422|23|1|16,655|176
埼玉|115,810|1,575,854|87|8|114,667|1,056
千葉|100,460|1,174,392|31|0|99,393|1,028
東京|382,163|3,973,451|162|7|378,837|3,164
神奈川|169,235|1,743,965|119|9|167,803|1,313
新潟|8,019|307,951|11|0|7,947|61
富山|4,867|125,875|0|0|4,815|52
石川|7,969|206,453|1|0|7,817|129
福井|3,115|123,619|0|0|3,077|38
山梨|5,156|127,517|0|0|5,127|29
長野|8,883|349,383|0|0|8,842|97
岐阜|19,248|449,876|9|0|19,018|218
静岡|26,786|686,579|8|0|26,569|209
愛知|106,562|1,440,677|56|0|105,345|1,161
三重|14,813|258,315|4|0|14,972|163
滋賀|12,432|282,850|12|0|12,316|104
京都|35,986|453,205|32|0|35,663|291
大阪|203,081|3,969,493|163|12|199,854|3,064
兵庫|78,669|818,915|58|4|77,215|1,396
奈良|15,928|271,278|3|0|15,776|149
和歌山|5,300|67,388|1|0|5,132|62
鳥取|1,669|161,222|0|0|1,639|5
島根|1,732|61,558|2|0|1,725|5
岡山|15,532|298,358|62|1|15,321|136
広島|22,155|955,323|13|0|21,940|202
山口|5,788|204,869|3|0|5,692|93
徳島|3,291|112,286|1|0|3,224|66
香川|4,705|139,348|0|0|4,666|38
愛媛|5,412|167,401|3|0|5,327|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,597|1,362,873|76|5|73,894|624
佐賀|5,866|114,548|2|0|5,889|30
長崎|6,119|195,232|1|0|6,045|73
熊本|14,395|124,625|0|0|14,259|136
大分|8,187|290,755|1|0|8,102|84
宮崎|6,151|73,041|0|0|6,094|41
鹿児島|9,103|173,946|1|0|9,036|66
沖縄|50,307|421,405|12|0|49,903|398
その他（その他）|149|0|0|0|149|0
合計|1,722,335|26,531,079|1,147|50|1,703,084|18,349
