都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|20,862|442,490|787|15|19,345|744
青森|944|24,574|57|0|867|20
岩手|609|43,225|30|0|549|30
宮城|5,654|87,357|1,364|10|4,260|30
秋田|283|7,572|9|0|268|6
山形|888|34,310|288|0|584|16
福島|2,473|146,130|281|10|2,082|110
茨城|6,674|26,346|317|1|6,231|126
栃木|4,561|170,669|165|2|4,326|70
群馬|4,963|111,044|176|3|4,688|99
埼玉|32,569|650,639|1,389|37|30,481|699
千葉|29,447|472,210|1,130|24|27,754|563
東京|120,208|1,743,354|3,090|40|115,381|1,737
神奈川|47,838|686,151|855|23|46,206|777
新潟|1,400|80,512|166|1|1,216|18
富山|933|41,148|19|1|886|28
石川|1,901|59,387|12|0|1,823|64
福井|573|35,097|24|0|524|25
山梨|962|30,877|5|0|938|19
長野|2,731|114,683|216|0|2,496|41
岐阜|4,926|156,251|117|2|4,685|124
静岡|5,658|241,982|200|2|5,343|115
愛知|27,169|457,264|638|9|25,956|575
三重|2,717|76,136|107|3|2,620|70
滋賀|2,740|85,893|82|4|2,604|54
京都|9,415|174,407|194|2|9,058|168
大阪|51,170|1,028,023|2,465|83|47,115|1,178
兵庫|19,603|291,766|1,009|64|18,010|584
奈良|3,678|94,777|203|4|3,421|54
和歌山|1,257|26,382|68|2|1,147|18
鳥取|213|46,740|2|0|205|2
島根|286|17,590|1|0|285|0
岡山|2,649|78,444|76|4|2,524|35
広島|5,124|178,091|54|1|4,957|106
山口|1,409|66,920|17|0|1,349|43
徳島|526|31,645|65|2|443|18
香川|795|50,326|29|1|751|18
愛媛|1,302|38,564|229|0|1,049|24
高知|914|7,434|9|2|886|19
福岡|18,942|503,318|397|7|18,214|331
佐賀|1,183|31,591|38|1|1,153|13
長崎|1,628|76,327|14|0|1,577|38
熊本|3,498|57,975|21|2|3,405|74
大分|1,307|91,008|8|1|1,277|22
宮崎|1,954|24,808|1|0|1,924|22
鹿児島|1,817|72,635|48|0|1,764|28
沖縄|9,284|163,067|587|5|8,575|128
（その他）|149|-|0|-|149|-
合計|467,786|9,177,139|17,059|368|441,351|9,083
