都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,005|1,082,461|757|16|57,825|1,466
青森|5,571|84,016|373|6|5,163|35
岩手|3,474|117,703|48|0|3,374|52
宮城|16,097|233,166|305|5|15,657|116
秋田|1,850|25,593|48|1|1,776|26
山形|3,474|93,721|62|0|3,356|56
福島|9,409|397,057|136|3|9,099|174
茨城|23,958|39,484|613|17|23,133|212
栃木|15,073|473,328|378|10|14,584|111
群馬|16,477|284,438|284|14|16,023|170
埼玉|113,907|1,412,706|3,163|78|109,751|993
千葉|98,869|1,031,214|1,980|57|95,904|985
東京|373,848|3,549,882|5,678|139|365,317|2,853
神奈川|166,695|1,542,744|2,623|109|162,833|1,239
新潟|7,721|272,792|293|3|7,370|58
富山|4,768|110,333|74|6|4,645|49
石川|7,789|185,496|155|3|7,489|123
福井|3,004|112,171|119|0|2,849|36
山梨|5,034|108,734|102|0|4,903|29
長野|8,668|303,798|182|1|8,439|95
岐阜|18,518|392,140|512|11|17,981|209
静岡|26,435|595,610|600|9|25,631|204
愛知|104,259|1,252,640|5,171|57|97,971|1,117
三重|14,533|258,291|452|9|14,241|159
滋賀|12,124|246,121|316|4|11,709|99
京都|35,195|408,855|1,630|32|33,264|263
大阪|197,658|3,309,267|6,532|400|186,293|2,942
兵庫|76,463|720,471|2,178|52|72,903|1,383
奈良|15,535|241,214|430|11|14,958|147
和歌山|5,202|63,536|84|8|4,956|59
鳥取|1,634|141,326|37|0|1,569|5
島根|1,580|51,491|54|0|1,523|3
岡山|15,038|253,818|254|5|14,612|135
広島|21,389|860,898|545|10|20,651|193
山口|5,544|179,174|116|0|5,339|89
徳島|3,220|100,172|91|2|3,065|64
香川|4,665|124,946|84|4|4,544|36
愛媛|5,088|145,467|135|4|4,872|81
高知|4,078|93,234|68|1|3,979|31
福岡|73,583|1,209,305|3,696|28|69,160|604
佐賀|5,697|97,989|75|1|5,636|29
長崎|5,946|173,178|130|1|5,745|71
熊本|14,175|119,975|327|6|13,715|133
大分|8,005|251,771|180|3|7,746|79
宮崎|6,103|71,971|107|5|5,940|40
鹿児島|9,032|164,710|158|3|8,873|64
沖縄|49,199|381,960|1,560|51|47,201|297
（その他）|149|-|0|-|149|-
合計|1,685,738|23,370,367|42,895|1,185|1,623,716|17,414
