都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,222|1,248,060|42|0|59,699|1,474
青森|5,901|102,794|4|0|5,859|38
岩手|3,487|134,248|0|0|3,434|53
宮城|16,286|262,185|2|0|16,166|118
秋田|1,934|27,573|0|0|1,907|27
山形|3,604|113,194|0|0|3,548|56
福島|9,495|463,083|5|0|9,314|176
茨城|24,468|40,567|15|1|24,233|220
栃木|15,508|521,416|11|0|15,380|117
群馬|17,095|345,680|128|2|16,791|176
埼玉|115,959|1,622,468|74|3|114,826|1,059
千葉|100,569|1,214,091|55|0|99,483|1,028
東京|382,472|4,099,785|206|3|379,094|3,172
神奈川|169,481|1,801,176|139|1|168,027|1,315
新潟|8,135|320,809|84|0|7,989|62
富山|4,868|130,133|0|0|4,816|52
石川|7,970|211,347|1|0|7,818|129
福井|3,115|125,819|0|0|3,077|38
山梨|5,159|131,552|2|0|5,128|29
長野|8,896|361,159|4|1|8,851|97
岐阜|19,273|465,332|7|0|19,046|219
静岡|26,869|712,801|49|0|26,606|209
愛知|106,681|1,487,982|54|0|105,466|1,161
三重|14,818|264,874|1|0|14,981|163
滋賀|12,442|291,267|9|0|12,329|104
京都|36,017|464,445|20|0|35,704|292
大阪|203,330|4,159,745|107|9|200,159|3,064
兵庫|78,757|847,661|61|2|77,298|1,398
奈良|15,937|278,652|1|0|15,787|149
和歌山|5,303|68,098|0|0|5,136|62
鳥取|1,669|166,394|0|0|1,639|5
島根|1,733|63,489|0|0|1,728|5
岡山|15,551|305,825|6|1|15,404|136
広島|22,175|975,796|1|0|21,972|202
山口|5,794|211,176|2|0|5,699|93
徳島|3,291|115,230|0|0|3,225|66
香川|4,705|143,361|0|0|4,666|38
愛媛|5,412|170,783|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,684|1,409,739|34|3|74,019|625
佐賀|5,866|118,685|0|0|5,891|30
長崎|6,119|200,899|0|0|6,046|73
熊本|14,395|124,803|0|0|14,259|136
大分|8,187|301,349|0|0|8,103|84
宮崎|6,153|73,131|0|0|6,096|41
鹿児島|9,105|175,749|0|0|9,037|66
沖縄|50,370|430,741|31|0|49,944|398
その他（その他）|149|0|0|0|149|0
合計|1,724,576|27,410,593|1,155|26|1,705,293|18,370
