都道府県名|陽性者数|PCR検査等実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|388,132|2,419,383|5,961|1|379,758|2,101
青森|65,398|272,672|2,737|0|62,545|116
岩手|39,424|306,049|1,369|0|37,958|97
宮城|96,989|640,530|2,494|0|93,781|202
秋田|32,713|64,091|646|1|31,995|72
山形|31,519|203,343|1,019|0|30,402|98
福島|68,185|887,849|1,529|0|66,429|227
茨城|168,130|1,380,150|2,430|1|165,250|450
栃木|95,931|784,415|1,907|0|93,746|278
群馬|100,284|687,975|2,408|0|98,054|323
埼玉|584,568|3,015,480|15,406|4|567,495|1,667
千葉|477,678|2,240,725|6,982|2|460,494|1,805
東京|1,653,218|7,380,151|57,430|10|1,591,202|4,586
神奈川|803,077|3,152,340|21,013|9|779,821|2,243
新潟|77,619|700,603|1,805|0|75,723|91
富山|41,646|267,387|1,774|0|39,776|96
石川|62,041|521,359|1,785|1|60,034|199
福井|40,620|348,316|1,364|0|39,210|46
山梨|35,343|377,768|854|0|34,428|68
長野|79,806|782,482|1,731|0|77,671|205
岐阜|112,972|963,437|3,510|1|108,520|349
静岡|184,980|1,343,104|5,974|0|177,674|423
愛知|584,546|2,955,197|16,614|3|565,831|2,101
三重|90,932|573,678|3,446|1|89,260|316
滋賀|98,000|693,924|2,529|1|95,249|222
京都|218,834|886,441|6,418|9|210,467|755
大阪|1,046,138|7,606,038|34,473|8|1,006,445|5,220
兵庫|455,508|1,677,394|10,938|5|442,318|2,253
奈良|98,861|551,188|2,873|3|95,596|392
和歌山|47,110|186,166|1,773|0|45,003|118
鳥取|17,896|436,044|1,459|0|16,204|20
島根|24,553|245,209|5,197|1|19,338|18
岡山|107,090|631,386|1,492|0|103,894|252
広島|172,893|2,008,797|4,431|0|167,967|495
山口|51,375|619,372|2,108|0|49,086|181
徳島|25,421|233,728|856|0|24,485|86
香川|52,291|297,693|1,351|0|50,811|129
愛媛|48,666|401,342|3,905|2|44,618|143
高知|32,132|323,703|1,430|1|30,585|116
福岡|467,077|2,895,294|13,922|0|443,092|1,283
佐賀|61,745|304,525|3,784|0|54,405|110
長崎|69,323|453,403|3,939|0|65,828|126
熊本|120,563|315,507|7,865|1|112,389|309
大分|61,975|641,392|3,533|1|58,275|167
宮崎|62,342|196,161|3,626|1|58,483|148
鹿児島|99,519|456,185|5,053|0|93,300|213
沖縄|270,492|951,482|16,320|13|253,629|493
その他（その他）|149|0|0|0|149|0
合計|9,625,704|55,280,858|301,463|80|9,268,673|31,408
