都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|22,283|490,767|914|23|20,522|797
青森|1,299|29,268|179|0|1,100|20
岩手|776|52,020|55|1|690|31
宮城|7,552|109,986|1,007|23|6,460|46
秋田|362|9,023|53|0|300|9
山形|1,323|41,557|243|4|1,054|26
福島|2,948|169,835|282|12|2,548|118
茨城|7,385|28,311|401|8|6,855|129
栃木|5,057|188,703|202|2|4,785|70
群馬|5,460|126,060|290|7|5,068|102
埼玉|35,286|705,114|1,701|31|32,857|728
千葉|31,463|514,336|1,135|12|29,728|600
東京|129,540|1,897,539|4,819|45|122,875|1,846
神奈川|50,659|752,210|1,419|28|48,440|800
新潟|1,915|95,014|316|3|1,581|18
富山|1,120|45,854|126|2|965|29
石川|2,164|65,628|182|11|1,914|66
福井|710|41,364|83|2|596|31
山梨|1,057|33,554|53|1|985|19
長野|3,413|132,835|374|1|3,004|50
岐阜|5,333|174,214|267|4|4,937|129
静岡|6,110|270,275|253|3|5,736|121
愛知|29,757|508,020|1,877|11|27,272|608
三重|3,153|86,936|290|12|2,880|74
滋賀|3,173|96,434|310|3|2,803|60
京都|10,616|192,691|754|9|9,710|176
大阪|66,752|1,234,249|12,384|281|52,515|1,266
兵庫|24,796|337,080|3,695|78|20,479|622
奈良|4,997|109,994|810|18|4,126|61
和歌山|1,734|29,905|292|39|1,395|19
鳥取|334|56,026|84|0|235|2
島根|297|18,895|8|0|289|0
岡山|3,153|84,188|246|4|2,742|35
広島|5,373|199,024|124|0|5,133|107
山口|1,540|74,020|106|0|1,418|43
徳島|865|36,645|257|6|583|25
香川|1,055|57,248|131|2|908|19
愛媛|1,907|50,612|354|9|1,526|27
高知|960|7,581|17|1|924|19
福岡|19,995|549,351|812|11|18,840|343
佐賀|1,327|34,624|79|0|1,255|13
長崎|1,749|84,828|108|0|1,602|39
熊本|3,591|59,318|67|3|3,450|74
大分|1,373|101,094|42|1|1,309|22
宮崎|2,043|27,504|70|0|1,943|22
鹿児島|1,946|77,595|74|1|1,869|28
沖縄|11,397|178,411|1,255|11|10,018|130
（その他）|149|-|0|-|149|-
合計|527,247|10,265,740|38,600|723|478,373|9,619
