都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,656|1,141,219|215|1|58,992|1,469
青森|5,882|92,430|91|1|5,753|38
岩手|3,486|124,387|0|0|3,433|53
宮城|16,253|245,260|13|1|16,122|118
秋田|1,896|26,800|2|0|1,867|27
山形|3,542|101,268|23|0|3,463|56
福島|9,479|420,487|12|2|9,292|175
茨城|24,376|40,462|64|5|24,094|218
栃木|15,433|490,944|43|2|15,274|116
群馬|16,715|305,487|42|2|16,497|176
埼玉|115,493|1,491,306|243|22|114,221|1,029
千葉|100,236|1,099,603|170|7|99,025|1,021
東京|377,341|3,750,900|626|24|373,600|3,115
神奈川|168,779|1,643,391|291|12|167,188|1,300
新潟|7,975|293,958|18|0|7,896|61
富山|4,853|118,029|12|1|4,790|51
石川|7,948|198,555|30|1|7,767|129
福井|3,102|118,857|7|0|3,058|37
山梨|5,150|116,608|7|0|5,114|29
長野|8,844|326,581|28|0|8,775|96
岐阜|19,051|420,401|88|3|18,738|217
静岡|26,730|638,805|39|0|26,482|209
愛知|106,137|1,346,600|297|5|104,685|1,155
三重|14,756|267,510|47|1|14,869|163
滋賀|12,368|262,195|38|1|12,226|102
京都|35,815|431,146|79|2|35,442|290
大阪|201,982|3,609,171|854|92|196,575|3,037
兵庫|78,218|766,622|270|10|76,554|1,394
奈良|15,841|256,079|80|2|15,612|149
和歌山|5,286|65,894|5|1|5,115|62
鳥取|1,662|151,377|7|0|1,625|5
島根|1,671|56,768|36|0|1,630|5
岡山|15,246|268,198|66|2|15,000|136
広島|21,975|916,429|130|1|21,646|199
山口|5,699|192,183|41|0|5,565|93
徳島|3,283|106,344|6|0|3,212|65
香川|4,698|131,905|5|0|4,655|38
愛媛|5,330|155,668|54|1|5,194|82
高知|4,151|100,582|29|1|4,090|32
福岡|74,350|1,282,857|265|7|73,453|621
佐賀|5,825|106,617|17|0|5,825|30
長崎|6,095|183,844|50|0|5,972|73
熊本|14,382|123,881|45|1|14,201|136
大分|8,182|272,207|12|0|8,086|84
宮崎|6,151|73,027|6|0|6,088|41
鹿児島|9,097|169,849|20|0|9,012|65
沖縄|50,126|403,395|251|6|49,478|368
その他（その他）|149|0|0|0|149|0
合計|1,711,695|24,906,086|4,774|217|1,687,400|18,165
