都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,488|1,062,425|1,403|21|56,698|1,465
青森|5,308|81,378|449|9|4,826|33
岩手|3,439|115,660|162|1|3,227|50
宮城|15,901|228,896|589|14|15,176|108
秋田|1,808|24,783|86|2|1,696|26
山形|3,450|91,380|156|3|3,239|55
福島|9,324|389,674|292|7|8,859|173
茨城|23,405|38,857|1,050|22|22,149|206
栃木|14,777|430,416|694|13|13,976|107
群馬|16,246|278,191|509|16|15,571|166
埼玉|112,225|1,386,614|6,089|105|105,173|963
千葉|97,349|1,007,299|6,134|68|90,258|957
東京|369,781|3,484,775|11,657|182|355,388|2,736
神奈川|164,175|1,519,123|5,545|134|157,422|1,208
新潟|7,504|266,732|409|8|7,037|58
富山|4,716|108,306|149|7|4,519|48
石川|7,694|180,875|248|2|7,301|123
福井|2,899|109,277|139|0|2,724|36
山梨|4,947|101,838|211|1|4,708|29
長野|8,522|295,853|270|2|8,198|95
岐阜|18,135|383,184|953|15|17,114|208
静岡|25,967|586,213|1,464|14|24,307|196
愛知|101,482|1,205,093|12,765|87|87,630|1,087
三重|14,332|202,459|1,482|21|13,012|150
滋賀|11,922|231,192|579|6|11,245|98
京都|34,650|399,800|3,368|62|30,872|259
大阪|193,906|3,209,863|13,765|499|175,285|2,900
兵庫|74,674|701,199|4,178|74|69,123|1,374
奈良|15,266|236,172|782|15|14,340|144
和歌山|5,106|62,272|162|12|4,783|59
鳥取|1,615|138,729|101|0|1,487|5
島根|1,530|50,282|80|1|1,448|2
岡山|14,886|241,401|1,161|17|13,160|135
広島|20,973|821,060|605|13|19,649|190
山口|5,469|173,420|207|1|5,174|88
徳島|3,157|97,912|216|2|2,877|64
香川|4,606|122,725|126|4|4,445|34
愛媛|4,992|139,912|170|6|4,741|81
高知|4,016|89,947|188|3|3,797|31
福岡|72,633|1,184,995|5,640|30|66,168|593
佐賀|5,641|95,526|179|1|5,481|29
長崎|5,846|169,573|268|2|5,508|71
熊本|13,935|117,223|605|14|13,199|131
大分|7,858|246,281|319|4|7,464|75
宮崎|6,031|70,935|269|8|5,707|39
鹿児島|8,959|161,993|431|6|8,498|60
沖縄|48,232|371,869|4,293|81|43,096|278
（その他）|149|-|0|-|149|-
合計|1,658,926|22,713,582|90,597|1,615|1,547,904|17,023
