都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|22,174|487,612|877|22|20,466|794
青森|1,273|29,134|166|0|1,087|20
岩手|774|51,627|67|1|676|31
宮城|7,487|108,929|1,005|22|6,403|45
秋田|356|9,023|49|0|298|9
山形|1,307|41,495|247|3|1,036|24
福島|2,927|168,846|288|12|2,521|118
茨城|7,322|28,311|381|8|6,812|129
栃木|5,027|187,259|200|3|4,757|70
群馬|5,424|126,060|274|6|5,048|102
埼玉|35,079|701,727|1,624|31|32,729|726
千葉|31,307|513,169|1,036|12|29,671|600
東京|128,781|1,890,182|4,526|43|122,419|1,836
神奈川|50,412|752,210|1,364|25|48,248|800
新潟|1,882|94,664|302|2|1,562|18
富山|1,100|45,854|119|2|952|29
石川|2,148|65,350|176|9|1,904|66
福井|703|41,086|81|2|593|29
山梨|1,057|33,554|53|1|985|19
長野|3,351|131,957|349|1|2,970|49
岐阜|5,295|173,048|242|4|4,924|129
静岡|6,090|270,275|254|4|5,715|121
愛知|29,533|508,020|1,783|10|27,142|608
三重|3,125|86,936|284|11|2,858|74
滋賀|3,135|96,218|283|4|2,793|59
京都|10,616|192,691|754|9|9,710|176
大阪|65,591|1,216,797|11,672|274|52,092|1,254
兵庫|24,286|334,096|3,472|80|20,196|618
奈良|4,907|109,994|763|15|4,083|61
和歌山|1,699|29,721|272|37|1,381|19
鳥取|326|55,521|84|0|231|2
島根|296|18,895|9|0|287|0
岡山|3,100|84,188|246|4|2,742|35
広島|5,350|199,024|115|0|5,120|107
山口|1,503|74,020|70|0|1,390|43
徳島|821|36,414|211|6|568|25
香川|1,039|56,861|126|2|897|19
愛媛|1,864|49,381|327|8|1,510|27
高知|953|7,559|10|1|924|19
福岡|19,857|546,370|721|10|18,793|343
佐賀|1,309|34,491|64|0|1,250|13
長崎|1,725|84,223|85|0|1,601|39
熊本|3,591|59,318|67|3|3,450|74
大分|1,367|100,515|41|1|1,304|22
宮崎|2,043|27,504|71|0|1,943|22
鹿児島|1,946|77,595|74|1|1,869|28
沖縄|11,240|177,513|1,209|13|9,907|130
（その他）|149|-|0|-|149|-
合計|522,647|10,215,237|36,493|702|475,966|9,581
