都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|47,773|893,930|3,050|17|43,292|1,429
青森|2,986|59,870|278|0|2,676|32
岩手|2,245|97,531|226|0|1,972|47
宮城|10,847|180,406|858|9|9,829|91
秋田|1,117|18,354|91|3|1,005|21
山形|2,436|74,730|271|4|2,118|47
福島|6,710|329,309|873|15|5,675|162
茨城|14,964|35,770|1,910|27|12,882|172
栃木|9,676|361,805|1,428|16|8,156|92
群馬|10,166|226,678|1,234|18|8,777|155
埼玉|69,676|1,153,964|16,825|100|51,994|857
千葉|59,179|835,126|8,369|61|50,071|739
東京|258,981|2,955,879|35,689|197|220,973|2,319
神奈川|102,057|1,255,034|13,405|182|87,638|1,014
新潟|4,755|207,755|673|5|4,028|54
富山|2,695|87,089|409|8|2,248|38
石川|5,911|142,641|763|12|5,020|119
福井|1,917|86,426|264|1|1,617|36
山梨|2,937|76,621|457|1|2,461|21
長野|5,843|239,434|441|0|5,365|94
岐阜|10,386|306,346|530|4|9,667|189
静岡|12,755|477,977|1,913|8|10,685|157
愛知|57,107|954,866|3,372|16|52,722|1,013
三重|6,511|164,729|756|10|5,802|114
滋賀|7,000|178,322|926|4|5,980|94
京都|20,970|325,379|2,425|78|17,955|249
大阪|125,640|2,595,841|11,138|400|110,578|2,735
兵庫|47,716|579,887|3,306|37|43,089|1,322
奈良|9,982|195,907|847|12|9,001|134
和歌山|3,308|47,718|239|16|2,943|50
鳥取|1,034|105,331|302|0|716|3
島根|839|37,500|100|1|737|2
岡山|9,223|189,599|599|3|7,812|127
広島|12,972|621,567|635|4|12,033|180
山口|3,543|136,504|240|1|3,223|80
徳島|1,876|75,624|87|1|1,726|63
香川|2,703|98,654|402|2|2,271|32
愛媛|3,316|110,005|382|5|2,857|77
高知|2,214|67,043|100|8|2,085|29
福岡|46,242|972,378|6,492|16|38,473|544
佐賀|3,131|69,448|267|0|2,769|26
長崎|3,887|141,989|409|1|3,412|69
熊本|8,164|90,524|922|7|7,121|121
大分|4,070|195,214|377|0|3,629|64
宮崎|3,581|49,324|309|1|3,233|27
鹿児島|4,677|125,042|583|0|3,986|41
沖縄|30,043|302,154|4,784|93|24,967|242
（その他）|149|-|0|-|149|-
合計|1,065,910|18,533,224|129,956|1,404|917,418|15,323
