都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,309|1,103,179|354|6|58,519|1,467
青森|5,717|87,317|155|3|5,526|36
岩手|3,482|120,868|8|0|3,422|52
宮城|16,224|239,006|121|3|15,983|117
秋田|1,886|26,310|35|1|1,825|26
山形|3,507|97,581|35|1|3,416|56
福島|9,451|405,996|44|4|9,233|174
茨城|24,211|40,174|223|9|23,772|216
栃木|15,303|479,799|202|4|14,985|116
群馬|16,603|292,595|127|9|16,304|172
埼玉|114,941|1,442,072|1,267|44|112,664|1,010
千葉|99,791|1,060,073|776|37|97,979|1,001
東京|376,060|3,626,642|2,533|77|370,567|2,960
神奈川|167,927|1,587,153|1,012|58|165,646|1,269
新潟|7,901|281,732|177|3|7,664|60
富山|4,800|112,779|34|1|4,715|51
石川|7,902|191,774|118|1|7,638|124
福井|3,064|115,435|58|1|2,969|37
山梨|5,129|111,974|72|0|5,028|29
長野|8,760|311,996|68|1|8,651|96
岐阜|18,811|402,114|286|4|18,507|215
静岡|26,644|612,734|120|3|26,317|207
愛知|105,543|1,287,972|1,329|26|103,076|1,138
三重|14,641|262,689|179|2|14,619|163
滋賀|12,291|251,971|167|1|12,023|101
京都|35,577|417,488|685|18|34,603|280
大阪|200,210|3,430,199|2,981|232|192,480|2,975
兵庫|77,560|739,833|904|23|75,268|1,388
奈良|15,692|246,847|180|4|15,363|149
和歌山|5,257|64,812|45|9|5,048|61
鳥取|1,642|144,644|15|0|1,599|5
島根|1,625|53,023|43|0|1,578|4
岡山|15,129|262,448|105|3|14,843|136
広島|21,714|884,248|280|6|21,237|197
山口|5,608|182,635|65|0|5,454|89
徳島|3,266|102,560|48|1|3,154|64
香川|4,687|127,397|27|1|4,623|37
愛媛|5,199|148,446|113|2|5,005|81
高知|4,110|97,205|23|2|4,056|31
福岡|74,055|1,237,813|1,222|23|72,202|612
佐賀|5,768|101,492|74|1|5,716|29
長崎|6,004|177,175|73|0|5,860|72
熊本|14,300|122,510|119|3|14,046|135
大分|8,119|259,504|111|3|7,926|82
宮崎|6,134|72,642|25|1|6,052|41
鹿児島|9,061|166,861|45|0|9,015|65
沖縄|49,737|391,715|774|24|48,482|323
その他（その他）|149|0|0|0|149|0
合計|1,701,501|23,983,432|17,457|655|1,664,807|17,749
