都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|165,998|1,634,935|26,941|7|137,819|1,734
青森|19,808|158,506|3,380|0|16,370|58
岩手|9,752|176,992|2,417|1|7,277|58
宮城|38,567|380,235|6,312|11|31,523|136
秋田|9,003|42,683|1,813|2|7,158|32
山形|11,072|149,395|2,209|0|8,799|64
福島|23,280|598,961|2,785|7|20,311|184
茨城|69,306|43,898|8,391|19|60,637|278
栃木|43,489|616,863|7,150|9|36,163|176
群馬|50,007|478,277|6,997|11|42,766|244
埼玉|300,246|2,165,264|34,644|64|264,441|1,161
千葉|258,657|1,601,564|34,035|29|219,413|1,293
東京|962,673|5,385,216|167,435|79|791,674|3,564
神奈川|433,711|2,180,686|49,856|110|382,235|1,620
新潟|28,229|456,723|3,739|3|24,422|68
富山|16,322|180,667|5,049|4|11,213|60
石川|23,280|283,912|3,522|4|19,574|161
福井|11,721|207,037|1,669|2|10,013|39
山梨|16,000|198,398|2,384|3|13,589|42
長野|30,055|500,690|4,268|3|25,297|142
岐阜|51,213|639,392|6,598|9|43,487|267
静岡|84,625|943,366|13,573|6|69,618|322
愛知|302,139|2,016,583|39,809|53|260,777|1,553
三重|39,202|369,137|5,207|5|34,893|235
滋賀|46,548|424,526|9,218|0|37,197|133
京都|119,439|644,017|19,690|86|98,178|406
大阪|625,445|5,542,541|113,410|786|508,195|3,814
兵庫|247,492|1,213,112|39,456|43|206,286|1,764
奈良|52,821|394,420|14,363|26|38,203|255
和歌山|21,770|115,756|2,261|7|19,260|100
鳥取|6,143|250,837|1,200|2|4,849|9
島根|6,109|109,739|673|0|5,428|8
岡山|46,911|424,777|4,981|12|40,128|186
広島|71,614|1,387,944|12,180|12|59,059|375
山口|20,347|377,372|2,401|4|17,823|123
徳島|9,939|153,521|1,997|1|7,883|73
香川|17,436|193,811|3,311|5|14,054|71
愛媛|16,189|253,844|1,955|1|14,122|112
高知|11,482|171,581|1,915|9|9,492|75
福岡|224,373|1,975,071|41,515|20|176,184|898
佐賀|22,204|184,587|3,220|3|17,021|60
長崎|24,153|273,576|3,864|2|21,075|107
熊本|47,085|192,488|7,722|14|39,148|215
大分|22,797|416,983|2,453|0|20,246|98
宮崎|17,939|125,721|2,032|0|15,875|85
鹿児島|29,855|258,539|3,384|9|25,819|119
沖縄|97,798|583,793|5,278|24|92,100|426
その他（その他）|149|0|0|0|149|0
合計|4,804,393|37,077,936|738,662|1,507|4,027,243|23,003
