都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|65,272|1,322,973|2,830|0|60,403|1,477
青森|6,607|110,648|679|0|5,889|39
岩手|3,625|140,996|109|0|3,463|53
宮城|16,847|276,219|449|0|16,236|118
秋田|2,140|29,107|203|0|1,910|27
山形|3,882|121,373|255|0|3,571|56
福島|10,015|490,031|401|1|9,438|176
茨城|26,259|41,263|1,464|2|24,575|220
栃木|17,200|545,072|1,282|0|15,800|118
群馬|19,457|376,351|1,822|1|17,453|182
埼玉|123,972|1,726,967|6,707|4|116,205|1,060
千葉|107,233|1,294,355|4,860|0|100,404|1,029
東京|411,553|4,380,154|23,545|5|384,829|3,179
神奈川|179,847|1,935,423|7,890|5|170,636|1,321
新潟|10,021|354,205|1,522|0|8,436|63
富山|5,118|138,444|207|0|4,859|52
石川|8,532|221,350|455|0|7,916|139
福井|3,639|136,179|405|0|3,196|38
山梨|5,768|143,310|529|0|5,215|29
長野|10,860|392,666|1,454|1|9,232|97
岐阜|20,879|497,428|1,221|0|19,249|219
静岡|29,847|770,243|2,639|1|26,674|210
愛知|114,079|1,567,952|6,687|1|106,228|1,164
三重|16,081|279,143|1,197|0|15,065|165
滋賀|14,604|309,951|1,795|0|12,705|104
京都|41,061|498,211|3,878|39|36,340|292
大阪|225,409|4,452,802|18,402|150|203,938|3,069
兵庫|84,852|908,767|4,522|1|78,932|1,399
奈良|17,685|300,720|1,422|1|16,114|149
和歌山|6,230|73,449|824|4|5,230|62
鳥取|1,940|183,735|255|0|1,653|5
島根|2,450|69,204|606|1|1,839|5
岡山|17,066|329,200|415|0|15,445|136
広島|30,659|1,080,377|7,489|5|22,965|205
山口|8,374|235,060|1,968|2|6,312|94
徳島|3,502|122,083|190|0|3,253|66
香川|5,217|152,983|451|0|4,728|38
愛媛|6,598|184,532|1,118|0|5,398|82
高知|4,354|119,575|152|2|4,169|33
福岡|81,144|1,512,420|4,973|1|74,594|628
佐賀|6,983|131,753|805|0|5,986|30
長崎|7,328|214,314|1,111|0|6,151|73
熊本|16,831|131,351|1,511|0|15,184|136
大分|8,938|323,545|670|0|8,184|84
宮崎|6,838|76,909|648|0|6,131|41
鹿児島|10,604|187,784|990|0|9,425|66
沖縄|67,626|483,290|11,313|34|55,911|398
その他（その他）|149|0|0|0|149|0
合計|1,895,175|29,373,867|134,320|261|1,737,618|18,426
