都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|42,560|824,175|859|8|40,270|1,418
青森|2,599|54,138|59|0|2,509|31
岩手|1,865|91,282|89|0|1,729|47
宮城|9,580|167,093|272|3|9,204|91
秋田|977|16,728|43|1|914|20
山形|2,085|69,823|37|0|2,001|47
福島|5,206|299,487|152|5|4,892|162
茨城|11,201|34,362|387|4|10,648|166
栃木|7,440|318,285|212|8|7,144|84
群馬|8,165|206,222|81|0|7,929|155
埼玉|50,195|1,034,991|2,847|28|46,504|844
千葉|44,007|745,807|1,933|18|41,346|728
東京|191,230|2,694,804|9,485|60|179,473|2,272
神奈川|73,958|1,114,642|3,470|40|69,512|976
新潟|3,621|184,969|141|1|3,426|54
富山|2,102|78,782|50|2|2,014|38
石川|4,260|130,367|241|1|3,899|115
福井|1,424|74,932|50|0|1,338|36
山梨|2,190|65,656|38|0|2,131|21
長野|5,097|218,840|32|1|5,047|94
岐阜|9,582|285,749|92|3|9,303|187
静岡|9,888|435,369|373|5|9,362|153
愛知|52,149|887,311|743|10|50,409|997
三重|5,491|152,748|163|3|5,354|113
滋賀|5,709|163,360|104|2|5,514|91
京都|17,137|299,485|298|5|16,551|249
大阪|107,283|2,337,815|2,614|106|101,119|2,711
兵庫|41,857|537,044|626|15|39,920|1,315
奈良|8,640|180,296|183|2|8,325|132
和歌山|2,751|43,109|41|0|2,602|49
鳥取|598|90,712|96|0|478|2
島根|608|32,936|36|0|570|2
岡山|7,716|174,589|39|1|7,472|127
広島|11,686|575,528|100|4|11,397|178
山口|3,196|126,574|35|1|3,081|80
徳島|1,711|69,075|44|0|1,604|63
香川|2,136|90,847|23|0|2,087|31
愛媛|2,800|100,869|45|3|2,680|75
高知|1,968|60,497|72|1|1,867|29
福岡|36,522|882,058|616|8|35,287|528
佐賀|2,614|60,838|34|0|2,582|24
長崎|3,291|132,127|70|0|3,154|69
熊本|6,539|82,983|44|1|6,375|120
大分|3,542|179,257|41|0|3,437|64
宮崎|3,132|45,004|21|0|3,073|27
鹿児島|3,784|115,288|48|0|3,730|39
沖縄|22,001|269,851|718|40|21,058|220
（その他）|149|-|0|-|149|-
合計|844,242|16,836,704|27,797|390|800,470|15,074
