都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|29,911|591,839|4,765|31|23,890|929
青森|1,942|37,919|306|4|1,609|27
岩手|1,206|65,259|203|2|964|39
宮城|8,522|129,574|392|13|8,036|75
秋田|684|12,270|165|0|510|9
山形|1,702|51,920|163|5|1,502|37
福島|4,214|209,746|642|24|3,442|130
茨城|8,946|31,283|548|16|8,261|137
栃木|5,825|228,339|358|4|5,393|74
群馬|7,152|150,903|749|14|6,289|114
埼玉|41,340|815,942|2,761|48|37,819|760
千葉|35,351|579,116|1,496|19|33,200|655
東京|151,697|2,145,347|7,436|85|142,310|1,951
神奈川|57,577|861,075|2,451|48|54,272|854
新潟|2,815|124,049|418|6|2,370|27
富山|1,490|55,720|147|4|1,311|32
石川|3,174|78,080|629|16|2,447|96
福井|987|54,647|82|0|871|34
山梨|1,376|38,972|136|1|1,223|19
長野|4,311|159,648|346|8|3,948|73
岐阜|7,469|212,236|1,120|14|6,206|143
静岡|7,337|319,923|832|7|6,375|130
愛知|39,606|609,769|5,425|66|33,515|666
三重|4,424|109,813|605|11|3,833|96
滋賀|4,472|114,770|578|8|3,825|69
京都|14,232|232,724|1,468|29|12,636|196
大阪|94,155|1,628,614|19,678|380|71,619|1,943
兵庫|36,985|420,696|4,493|97|31,644|848
奈良|7,360|138,260|838|23|6,425|97
和歌山|2,471|36,939|203|39|2,195|35
鳥取|429|67,810|50|1|367|2
島根|424|21,314|55|1|369|0
岡山|5,965|108,427|1,308|26|4,071|70
広島|7,946|321,772|848|15|6,226|112
山口|2,386|92,132|497|6|1,838|51
徳島|1,558|50,212|180|6|1,323|55
香川|1,790|69,704|413|3|1,358|24
愛媛|2,612|73,971|207|6|2,341|64
高知|1,148|8,676|45|3|1,083|20
福岡|29,737|675,139|5,469|67|23,363|390
佐賀|2,199|44,465|379|4|1,754|15
長崎|2,712|102,842|527|17|2,137|50
熊本|5,116|71,804|853|22|4,179|84
大分|2,830|130,041|783|5|2,014|33
宮崎|2,764|36,174|461|5|2,269|25
鹿児島|2,842|92,020|469|2|2,339|28
沖縄|13,781|202,299|1,447|12|12,199|141
（その他）|149|-|0|-|149|-
合計|675,121|12,414,194|73,424|1,223|587,319|11,459
