都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,572|1,065,911|1,325|20|56,812|1,465
青森|5,344|81,827|411|9|4,900|33
岩手|3,442|116,070|129|1|3,263|50
宮城|15,934|229,654|521|15|15,281|109
秋田|1,810|24,856|75|2|1,709|26
山形|3,454|91,633|146|3|3,253|55
福島|9,340|390,932|264|6|8,903|173
茨城|23,512|38,857|985|22|22,318|209
栃木|14,827|468,332|658|14|14,062|107
群馬|16,279|279,287|475|16|15,636|168
埼玉|112,573|1,391,329|5,826|103|105,777|970
千葉|97,644|1,013,220|5,364|70|91,317|963
東京|370,563|3,498,627|10,914|179|356,888|2,761
神奈川|164,722|1,523,796|5,454|129|158,055|1,213
新潟|7,538|267,889|388|8|7,092|58
富山|4,723|108,900|128|7|4,547|48
石川|7,708|182,066|237|2|7,326|123
福井|2,916|109,509|140|0|2,740|36
山梨|4,957|105,725|190|1|4,739|29
長野|8,560|296,794|273|1|8,234|95
岐阜|18,208|384,669|860|13|17,275|208
静岡|26,071|586,213|1,382|12|24,492|197
愛知|102,075|1,211,715|11,803|78|89,182|1,090
三重|14,363|209,444|1,237|18|13,291|151
滋賀|11,973|236,165|550|5|11,325|98
京都|34,771|401,358|3,131|56|31,260|260
大阪|194,641|3,229,955|12,749|494|177,040|2,905
兵庫|74,975|704,339|3,988|70|69,613|1,374
奈良|15,321|237,186|719|14|14,458|144
和歌山|5,131|62,418|143|12|4,826|59
鳥取|1,625|139,203|91|1|1,507|5
島根|1,540|50,282|68|1|1,470|2
岡山|14,911|249,075|615|13|14,091|135
広島|20,973|838,194|605|11|19,649|190
山口|5,476|173,420|182|1|5,206|88
徳島|3,173|98,341|203|2|2,906|64
香川|4,620|123,133|122|3|4,462|35
愛媛|4,996|142,550|148|5|4,767|81
高知|4,021|89,967|162|3|3,828|31
福岡|72,793|1,190,025|5,301|32|66,739|594
佐賀|5,651|96,029|167|1|5,498|29
長崎|5,861|170,090|231|2|5,560|71
熊本|13,970|117,954|536|14|13,303|131
大分|7,881|247,301|288|3|7,518|75
宮崎|6,048|71,159|268|6|5,725|39
鹿児島|8,983|162,461|418|4|8,541|61
沖縄|48,417|374,589|3,999|77|43,611|282
（その他）|149|-|0|-|149|-
合計|1,664,035|22,882,449|83,869|1,559|1,560,144|17,090
